Scenario,Period,LoadLevel,Demand
sc01,y2030,2030-02-15T19:00:00+01:00,347.43865637437784
sc01,y2030,2030-02-15T23:00:00+01:00,159.51215177112772
sc01,y2030,2030-02-16T03:00:00+01:00,13.595282792377702
sc01,y2030,2030-02-16T07:00:00+01:00,193.88831074062773
sc01,y2030,2030-02-16T11:00:00+01:00,332.1091212058777
sc01,y2030,2030-02-16T15:00:00+01:00,277.4312673771278
sc01,y2030,2030-02-16T19:00:00+01:00,318.34717618487775
sc01,y2030,2030-02-16T23:00:00+01:00,133.2625430726273
sc01,y2030,2030-02-17T03:00:00+01:00,-27.162061288622226
sc01,y2030,2030-02-17T07:00:00+01:00,19.106506327627585
sc01,y2030,2030-02-17T11:00:00+01:00,154.04267443612775
sc01,y2030,2030-02-17T15:00:00+01:00,102.16236465312772
sc01,y2030,2030-02-17T19:00:00+01:00,186.1447727251275
sc01,y2030,2030-02-17T23:00:00+01:00,57.83306299937726
sc01,y2030,2030-02-18T03:00:00+01:00,-81.01802854562254
sc01,y2030,2030-02-18T07:00:00+01:00,-89.83296211487266
sc01,y2030,2030-02-18T11:00:00+01:00,37.82797805612722
sc01,y2030,2030-02-18T15:00:00+01:00,14.151664297877687
sc01,y2030,2030-02-18T19:00:00+01:00,134.14960530062763
sc01,y2030,2030-02-18T23:00:00+01:00,52.692969392627674
sc01,y2030,2030-02-19T03:00:00+01:00,-63.59325006662232
sc01,y2030,2030-02-19T07:00:00+01:00,142.52796023562723
sc01,y2030,2030-02-19T11:00:00+01:00,320.35689818362744
sc01,y2030,2030-02-19T15:00:00+01:00,279.50288888012756
sc01,y2030,2030-02-19T19:00:00+01:00,328.3331300023774
sc01,y2030,2030-02-19T23:00:00+01:00,146.23015723512754
sc01,y2030,2030-02-20T03:00:00+01:00,2.626327488627794
sc01,y2030,2030-02-20T07:00:00+01:00,180.59035731837753
sc01,y2030,2030-02-20T11:00:00+01:00,325.5570547153777
sc01,y2030,2030-02-20T15:00:00+01:00,278.8449465888773
sc01,y2030,2030-02-20T19:00:00+01:00,337.3209800628779
sc01,y2030,2030-02-20T23:00:00+01:00,161.72959322237762
sc01,y2030,2030-02-21T03:00:00+01:00,17.24092269187736
sc01,y2030,2030-02-21T07:00:00+01:00,197.7097585233771
sc01,y2030,2030-02-21T11:00:00+01:00,347.6458731366274
sc01,y2030,2030-02-21T15:00:00+01:00,307.7016045768778
sc01,y2030,2030-02-21T19:00:00+01:00,357.7464737726277
sc01,y2030,2030-02-21T23:00:00+01:00,170.46571277937755
sc01,y2030,2030-02-22T03:00:00+01:00,20.894026943877634
sc01,y2030,2030-02-22T07:00:00+01:00,202.22735182487736
sc01,y2030,2030-02-22T11:00:00+01:00,350.2491064388778
sc01,y2030,2030-02-22T15:00:00+01:00,307.7757648758777
sc01,y2030,2030-02-22T19:00:00+01:00,355.12577376162767
sc01,y2030,2030-02-22T23:00:00+01:00,168.32853104162746
sc01,y2030,2030-02-23T03:00:00+01:00,19.705558623377556
sc01,y2030,2030-02-23T07:00:00+01:00,195.2417719658779
sc01,y2030,2030-02-23T11:00:00+01:00,338.9726208423774
sc01,y2030,2030-02-23T15:00:00+01:00,281.3161781686281
sc01,y2030,2030-02-23T19:00:00+01:00,323.6361363138776
sc01,y2030,2030-02-23T23:00:00+01:00,145.9022378148777
sc01,y2030,2030-02-24T03:00:00+01:00,-16.157310406872398
sc01,y2030,2030-02-24T07:00:00+01:00,27.166950254627636
sc01,y2030,2030-02-24T11:00:00+01:00,173.96827541562766
sc01,y2030,2030-02-24T15:00:00+01:00,125.80076064137779
sc01,y2030,2030-02-24T19:00:00+01:00,193.0724180798777
sc01,y2030,2030-02-24T23:00:00+01:00,67.11012657987771
sc01,y2030,2030-02-25T03:00:00+01:00,-80.3147040063725
sc01,y2030,2030-02-25T07:00:00+01:00,-85.85750400487245
sc01,y2030,2030-02-25T11:00:00+01:00,64.93124214162754
sc01,y2030,2030-02-25T15:00:00+01:00,49.468023682377634
sc01,y2030,2030-02-25T19:00:00+01:00,150.34070070262737
sc01,y2030,2030-02-25T23:00:00+01:00,61.634804221127524
sc01,y2030,2030-02-26T03:00:00+01:00,-57.37320442912255
sc01,y2030,2030-02-26T07:00:00+01:00,154.26582518662735
sc01,y2030,2030-02-26T11:00:00+01:00,331.52873305337744
sc01,y2030,2030-02-26T15:00:00+01:00,296.96080134812723
sc01,y2030,2030-02-26T19:00:00+01:00,334.82083990362753
sc01,y2030,2030-02-26T23:00:00+01:00,151.65186984362754
sc01,y2030,2030-02-27T03:00:00+01:00,3.274323461377435
sc01,y2030,2030-02-27T07:00:00+01:00,188.92066810512733
sc01,y2030,2030-02-27T11:00:00+01:00,342.7794500873772
sc01,y2030,2030-02-27T15:00:00+01:00,307.70347854962756
sc01,y2030,2030-02-27T19:00:00+01:00,340.61953986712774
sc01,y2030,2030-02-27T23:00:00+01:00,146.01958359862738
sc01,y2030,2030-02-28T03:00:00+01:00,-5.4163704378725015
sc01,y2030,2030-02-28T07:00:00+01:00,172.53058348312743
sc01,y2030,2030-02-28T11:00:00+01:00,317.0888537326275
sc01,y2030,2030-02-28T15:00:00+01:00,277.7638032023772
sc01,y2030,2030-02-28T19:00:00+01:00,322.3660246273773
sc01,y2030,2030-02-28T23:00:00+01:00,135.38970409862736
sc01,y2030,2030-03-01T03:00:00+01:00,-13.402368670622764
sc01,y2030,2030-03-01T07:00:00+01:00,171.81166623762692
sc01,y2030,2030-03-01T11:00:00+01:00,310.2324399433769
sc01,y2030,2030-03-01T15:00:00+01:00,273.3234228551271
sc01,y2030,2030-03-01T19:00:00+01:00,320.9265953271272
