Period,Scenario,LoadLevel,Area1
2025,sc01,03-26 15:00:00+01:00,16.2598655
2025,sc01,03-26 16:00:00+01:00,16.37086194
2025,sc01,03-26 17:00:00+01:00,16.796074
2025,sc01,03-26 18:00:00+01:00,16.94760407
2025,sc01,03-26 19:00:00+01:00,16.35538525
2025,sc01,03-26 20:00:00+01:00,15.5739639
2025,sc01,03-26 21:00:00+01:00,14.73604708
2025,sc01,03-26 22:00:00+01:00,13.86201182
2025,sc01,03-26 23:00:00+01:00,13.45699279
2025,sc01,03-27 00:00:00+01:00,13.23932477
2025,sc01,03-27 01:00:00+01:00,13.14886155
2025,sc01,03-27 02:00:00+01:00,13.32836171
2025,sc01,03-27 03:00:00+01:00,14.14721825
2025,sc01,03-27 04:00:00+01:00,15.47985852
2025,sc01,03-27 05:00:00+01:00,16.52486038
2025,sc01,03-27 06:00:00+01:00,17.22148329
2025,sc01,03-27 07:00:00+01:00,17.46806485
2025,sc01,03-27 08:00:00+01:00,17.57217078
2025,sc01,03-27 09:00:00+01:00,17.45347869
2025,sc01,03-27 10:00:00+01:00,17.23263247
2025,sc01,03-27 11:00:00+01:00,16.98284457
2025,sc01,03-27 12:00:00+01:00,16.73124618
2025,sc01,03-27 13:00:00+01:00,16.5322443
2025,sc01,03-27 14:00:00+01:00,16.31738054
2025,sc01,03-27 15:00:00+01:00,16.21411384
2025,sc01,03-27 16:00:00+01:00,16.35034262
2025,sc01,03-27 17:00:00+01:00,16.74038831
2025,sc01,03-27 18:00:00+01:00,16.87413052
2025,sc01,03-27 19:00:00+01:00,16.28999024
2025,sc01,03-27 20:00:00+01:00,15.50143448
2025,sc01,03-27 21:00:00+01:00,14.67004151
2025,sc01,03-27 22:00:00+01:00,13.78553116
2025,sc01,03-27 23:00:00+01:00,13.32219095
2025,sc01,03-28 00:00:00+01:00,13.1086638
2025,sc01,03-28 01:00:00+01:00,13.03293235
2025,sc01,03-28 02:00:00+01:00,13.21559383
2025,sc01,03-28 03:00:00+01:00,14.04152257
2025,sc01,03-28 04:00:00+01:00,15.33204671
2025,sc01,03-28 05:00:00+01:00,16.42086631
2025,sc01,03-28 06:00:00+01:00,17.11021979
2025,sc01,03-28 07:00:00+01:00,17.36333613
2025,sc01,03-28 08:00:00+01:00,17.44995335
2025,sc01,03-28 09:00:00+01:00,17.36022213
2025,sc01,03-28 10:00:00+01:00,17.11816033
2025,sc01,03-28 11:00:00+01:00,16.89949656
2025,sc01,03-28 12:00:00+01:00,16.67462564
2025,sc01,03-28 13:00:00+01:00,16.55432724
2025,sc01,03-28 14:00:00+01:00,16.35622216
2025,sc01,03-28 15:00:00+01:00,16.28539634
2025,sc01,03-28 16:00:00+01:00,16.44179531
2025,sc01,03-28 17:00:00+01:00,16.81070252
2025,sc01,03-28 18:00:00+01:00,16.93274291
2025,sc01,03-28 19:00:00+01:00,16.31375063
2025,sc01,03-28 20:00:00+01:00,15.58040104
2025,sc01,03-28 21:00:00+01:00,14.71959185
2025,sc01,03-28 22:00:00+01:00,13.82907654
2025,sc01,03-28 23:00:00+01:00,13.35595023
2025,sc01,03-29 00:00:00+01:00,13.13336567
2025,sc01,03-29 01:00:00+01:00,13.02172955
2025,sc01,03-29 02:00:00+01:00,13.17226752
2025,sc01,03-29 03:00:00+01:00,13.99043409
2025,sc01,03-29 04:00:00+01:00,15.3050095
2025,sc01,03-29 05:00:00+01:00,16.42135178
2025,sc01,03-29 06:00:00+01:00,17.10537472
2025,sc01,03-29 07:00:00+01:00,17.43091326
2025,sc01,03-29 08:00:00+01:00,17.55428
2025,sc01,03-29 09:00:00+01:00,17.49542173
2025,sc01,03-29 10:00:00+01:00,17.28720989
2025,sc01,03-29 11:00:00+01:00,17.11752032
2025,sc01,03-29 12:00:00+01:00,16.96602334
2025,sc01,03-29 13:00:00+01:00,16.76527384
2025,sc01,03-29 14:00:00+01:00,16.60021358
2025,sc01,03-29 15:00:00+01:00,16.48770284
2025,sc01,03-29 16:00:00+01:00,16.6505972
2025,sc01,03-29 17:00:00+01:00,16.93140068
2025,sc01,03-29 18:00:00+01:00,17.00462471
2025,sc01,03-29 19:00:00+01:00,16.38663712
2025,sc01,03-29 20:00:00+01:00,15.62679403
2025,sc01,03-29 21:00:00+01:00,14.76854521
2025,sc01,03-29 22:00:00+01:00,13.9276815
2025,sc01,03-29 23:00:00+01:00,13.44182155
2025,sc01,03-30 00:00:00+01:00,13.24233122
2025,sc01,03-30 01:00:00+01:00,13.13438227
2025,sc01,03-30 02:00:00+01:00,13.29014818
2025,sc01,03-30 03:00:00+01:00,14.06126587
2025,sc01,03-30 04:00:00+01:00,15.36601778
2025,sc01,03-30 05:00:00+01:00,16.46930376
2025,sc01,03-30 06:00:00+01:00,17.18109062
2025,sc01,03-30 07:00:00+01:00,17.49560076
2025,sc01,03-30 08:00:00+01:00,17.62479243
2025,sc01,03-30 09:00:00+01:00,17.53769637
2025,sc01,03-30 10:00:00+01:00,17.28261996
2025,sc01,03-30 11:00:00+01:00,17.02909758
2025,sc01,03-30 12:00:00+01:00,16.79100092
2025,sc01,03-30 13:00:00+01:00,16.57156643
2025,sc01,03-30 14:00:00+01:00,16.39076474
2025,sc01,03-30 15:00:00+01:00,16.29210121
2025,sc01,03-30 16:00:00+01:00,16.40087449
2025,sc01,03-30 17:00:00+01:00,16.65422049
2025,sc01,03-30 18:00:00+01:00,16.62107673
2025,sc01,03-30 19:00:00+01:00,16.06230281
2025,sc01,03-30 20:00:00+01:00,15.50108105
2025,sc01,03-30 21:00:00+01:00,14.70308136
2025,sc01,03-30 22:00:00+01:00,13.82839153
2025,sc01,03-30 23:00:00+01:00,13.21944679
2025,sc01,03-31 00:00:00+01:00,12.90114722
2025,sc01,03-31 01:00:00+01:00,12.69210641
2025,sc01,03-31 02:00:00+01:00,12.62053601
2025,sc01,03-31 03:00:00+01:00,12.70556313
2025,sc01,03-31 04:00:00+01:00,13.16939145
2025,sc01,03-31 05:00:00+01:00,13.83958969
2025,sc01,03-31 06:00:00+01:00,14.58786894
2025,sc01,03-31 07:00:00+01:00,15.1654728
2025,sc01,03-31 08:00:00+01:00,15.38669561
2025,sc01,03-31 09:00:00+01:00,15.32093889
2025,sc01,03-31 10:00:00+01:00,15.13048678
2025,sc01,03-31 11:00:00+01:00,14.73286259
2025,sc01,03-31 12:00:00+01:00,14.41562331
2025,sc01,03-31 13:00:00+01:00,14.1477335
2025,sc01,03-31 14:00:00+01:00,14.03855682
2025,sc01,03-31 15:00:00+01:00,14.1133084
2025,sc01,03-31 16:00:00+01:00,14.41248317
2025,sc01,03-31 17:00:00+01:00,14.88116615
2025,sc01,03-31 18:00:00+01:00,15.11476654
2025,sc01,03-31 19:00:00+01:00,14.84860449
2025,sc01,03-31 20:00:00+01:00,14.42061134
2025,sc01,03-31 21:00:00+01:00,13.68740835
2025,sc01,03-31 22:00:00+01:00,12.87636229
2025,sc01,03-31 23:00:00+01:00,12.34358151
2025,sc01,04-01 00:00:00+01:00,12.05955449
2025,sc01,04-01 01:00:00+01:00,11.80769435
2025,sc01,04-01 02:00:00+01:00,11.67988925
2025,sc01,04-01 03:00:00+01:00,11.61017633
2025,sc01,04-01 04:00:00+01:00,11.67100657
2025,sc01,04-01 05:00:00+01:00,11.98319363
2025,sc01,04-01 06:00:00+01:00,12.6503917
2025,sc01,04-01 07:00:00+01:00,13.19551464
2025,sc01,04-01 08:00:00+01:00,13.58885899
2025,sc01,04-01 09:00:00+01:00,13.75152038
2025,sc01,04-01 10:00:00+01:00,13.67572274
2025,sc01,04-01 11:00:00+01:00,13.33002626
2025,sc01,04-01 12:00:00+01:00,12.95678426
2025,sc01,04-01 13:00:00+01:00,12.69998804
2025,sc01,04-01 14:00:00+01:00,12.59158771
2025,sc01,04-01 15:00:00+01:00,12.78276256
2025,sc01,04-01 16:00:00+01:00,13.25472435
2025,sc01,04-01 17:00:00+01:00,14.00932856
2025,sc01,04-01 18:00:00+01:00,14.5222393
2025,sc01,04-01 19:00:00+01:00,14.49171084
2025,sc01,04-01 20:00:00+01:00,14.05610907
2025,sc01,04-01 21:00:00+01:00,13.35673287
2025,sc01,04-01 22:00:00+01:00,12.61146603
2025,sc01,04-01 23:00:00+01:00,12.19664368
2025,sc01,04-02 00:00:00+01:00,12.04754193
2025,sc01,04-02 01:00:00+01:00,11.98876011
2025,sc01,04-02 02:00:00+01:00,12.24366046
2025,sc01,04-02 03:00:00+01:00,13.20274237
2025,sc01,04-02 04:00:00+01:00,14.53677152
2025,sc01,04-02 05:00:00+01:00,15.73644129
2025,sc01,04-02 06:00:00+01:00,16.51311189
2025,sc01,04-02 07:00:00+01:00,16.92193755
2025,sc01,04-02 08:00:00+01:00,17.06865234
2025,sc01,04-02 09:00:00+01:00,16.9456728
2025,sc01,04-02 10:00:00+01:00,16.78399789
2025,sc01,04-02 11:00:00+01:00,16.61316829
2025,sc01,04-02 12:00:00+01:00,16.34150561
2025,sc01,04-02 13:00:00+01:00,16.10817989
2025,sc01,04-02 14:00:00+01:00,15.91753187
2025,sc01,04-02 15:00:00+01:00,15.77329935
2025,sc01,04-02 16:00:00+01:00,15.85693891
2025,sc01,04-02 17:00:00+01:00,16.19102225
2025,sc01,04-02 18:00:00+01:00,16.32391961
2025,sc01,04-02 19:00:00+01:00,15.7885745
2025,sc01,04-02 20:00:00+01:00,15.10720855
2025,sc01,04-02 21:00:00+01:00,14.25634397
2025,sc01,04-02 22:00:00+01:00,13.40845706
2025,sc01,04-02 23:00:00+01:00,12.88292088
2025,sc01,04-03 00:00:00+01:00,12.70274432
2025,sc01,04-03 01:00:00+01:00,12.58478225
2025,sc01,04-03 02:00:00+01:00,12.75002286
2025,sc01,04-03 03:00:00+01:00,13.52918731
2025,sc01,04-03 04:00:00+01:00,14.76605036
2025,sc01,04-03 05:00:00+01:00,15.88222618
2025,sc01,04-03 06:00:00+01:00,16.60767163
2025,sc01,04-03 07:00:00+01:00,16.91711433
2025,sc01,04-03 08:00:00+01:00,17.22835692
2025,sc01,04-03 09:00:00+01:00,17.13884941
2025,sc01,04-03 10:00:00+01:00,16.93211051
2025,sc01,04-03 11:00:00+01:00,16.81255504
2025,sc01,04-03 12:00:00+01:00,16.64887573
2025,sc01,04-03 13:00:00+01:00,16.49181457
2025,sc01,04-03 14:00:00+01:00,16.34710552
2025,sc01,04-03 15:00:00+01:00,16.2634471
2025,sc01,04-03 16:00:00+01:00,16.38122319
2025,sc01,04-03 17:00:00+01:00,16.60692738
2025,sc01,04-03 18:00:00+01:00,16.64643152
2025,sc01,04-03 19:00:00+01:00,16.13360781
2025,sc01,04-03 20:00:00+01:00,15.48448981
2025,sc01,04-03 21:00:00+01:00,14.65360481
2025,sc01,04-03 22:00:00+01:00,13.77372277
2025,sc01,04-03 23:00:00+01:00,13.24971944
2025,sc01,04-04 00:00:00+01:00,13.02636713
2025,sc01,04-04 01:00:00+01:00,12.92988737
2025,sc01,04-04 02:00:00+01:00,13.06065424
2025,sc01,04-04 03:00:00+01:00,13.75013281
2025,sc01,04-04 04:00:00+01:00,14.99742727
2025,sc01,04-04 05:00:00+01:00,16.13497486
2025,sc01,04-04 06:00:00+01:00,16.87138782
2025,sc01,04-04 07:00:00+01:00,17.31489174
2025,sc01,04-04 08:00:00+01:00,17.47741215
2025,sc01,04-04 09:00:00+01:00,17.38763659
2025,sc01,04-04 10:00:00+01:00,17.15445582
2025,sc01,04-04 11:00:00+01:00,16.98385488
2025,sc01,04-04 12:00:00+01:00,16.77274381
2025,sc01,04-04 13:00:00+01:00,16.55280796
2025,sc01,04-04 14:00:00+01:00,16.33370274
2025,sc01,04-04 15:00:00+01:00,16.2270477
2025,sc01,04-04 16:00:00+01:00,16.25563463
2025,sc01,04-04 17:00:00+01:00,16.51675637
2025,sc01,04-04 18:00:00+01:00,16.55559567
2025,sc01,04-04 19:00:00+01:00,16.12841858
2025,sc01,04-04 20:00:00+01:00,15.47902426
2025,sc01,04-04 21:00:00+01:00,14.70934907
2025,sc01,04-04 22:00:00+01:00,13.82676867
2025,sc01,04-04 23:00:00+01:00,13.32363742
2025,sc01,04-05 00:00:00+01:00,13.09520575
2025,sc01,04-05 01:00:00+01:00,12.98257058
2025,sc01,04-05 02:00:00+01:00,13.09987543
2025,sc01,04-05 03:00:00+01:00,13.68681567
2025,sc01,04-05 04:00:00+01:00,14.77411632
2025,sc01,04-05 05:00:00+01:00,15.75856824
2025,sc01,04-05 06:00:00+01:00,16.50522828
2025,sc01,04-05 07:00:00+01:00,16.91140191
2025,sc01,04-05 08:00:00+01:00,17.04571927
2025,sc01,04-05 09:00:00+01:00,16.92723566
2025,sc01,04-05 10:00:00+01:00,16.68995638
2025,sc01,04-05 11:00:00+01:00,16.48078486
2025,sc01,04-05 12:00:00+01:00,16.18922037
2025,sc01,04-05 13:00:00+01:00,15.94169302
2025,sc01,04-05 14:00:00+01:00,15.68179901
2025,sc01,04-05 15:00:00+01:00,15.51055674
2025,sc01,04-05 16:00:00+01:00,15.55561578
2025,sc01,04-05 17:00:00+01:00,15.84652934
2025,sc01,04-05 18:00:00+01:00,16.0734338
2025,sc01,04-05 19:00:00+01:00,15.71210807
2025,sc01,04-05 20:00:00+01:00,15.15996257
2025,sc01,04-05 21:00:00+01:00,14.34439906
2025,sc01,04-05 22:00:00+01:00,13.44391961
2025,sc01,04-05 23:00:00+01:00,12.89401315
2025,sc01,04-06 00:00:00+01:00,12.60735098
2025,sc01,04-06 01:00:00+01:00,12.41134396
2025,sc01,04-06 02:00:00+01:00,12.30201638
2025,sc01,04-06 03:00:00+01:00,12.4826301
2025,sc01,04-06 04:00:00+01:00,13.15018657
2025,sc01,04-06 05:00:00+01:00,13.95455325
2025,sc01,04-06 06:00:00+01:00,14.61958377
2025,sc01,04-06 07:00:00+01:00,15.05200303
2025,sc01,04-06 08:00:00+01:00,15.2824239
2025,sc01,04-06 09:00:00+01:00,15.2055534
2025,sc01,04-06 10:00:00+01:00,14.95616162
2025,sc01,04-06 11:00:00+01:00,14.72623318
2025,sc01,04-06 12:00:00+01:00,14.42681452
2025,sc01,04-06 13:00:00+01:00,14.17238144
2025,sc01,04-06 14:00:00+01:00,13.99205132
2025,sc01,04-06 15:00:00+01:00,13.98243796
2025,sc01,04-06 16:00:00+01:00,14.10795735
2025,sc01,04-06 17:00:00+01:00,14.4560676
2025,sc01,04-06 18:00:00+01:00,14.81114117
2025,sc01,04-06 19:00:00+01:00,14.64288153
2025,sc01,04-06 20:00:00+01:00,14.23664006
2025,sc01,04-06 21:00:00+01:00,13.51778166
2025,sc01,04-06 22:00:00+01:00,12.70631797
2025,sc01,04-06 23:00:00+01:00,12.18485614
2025,sc01,04-07 00:00:00+01:00,11.84964302
2025,sc01,04-07 01:00:00+01:00,11.63250316
2025,sc01,04-07 02:00:00+01:00,11.5512542
2025,sc01,04-07 03:00:00+01:00,11.62592901
2025,sc01,04-07 04:00:00+01:00,11.90463542
2025,sc01,04-07 05:00:00+01:00,12.47451517
2025,sc01,04-07 06:00:00+01:00,13.2205984
2025,sc01,04-07 07:00:00+01:00,13.76705596
2025,sc01,04-07 08:00:00+01:00,13.98247634
2025,sc01,04-07 09:00:00+01:00,13.94672655
2025,sc01,04-07 10:00:00+01:00,13.82253946
2025,sc01,04-07 11:00:00+01:00,13.54232138
2025,sc01,04-07 12:00:00+01:00,13.29131502
2025,sc01,04-07 13:00:00+01:00,13.03014894
2025,sc01,04-07 14:00:00+01:00,12.95197891
2025,sc01,04-07 15:00:00+01:00,13.01365301
2025,sc01,04-07 16:00:00+01:00,13.24544059
2025,sc01,04-07 17:00:00+01:00,13.62809739
2025,sc01,04-07 18:00:00+01:00,13.9713629
2025,sc01,04-07 19:00:00+01:00,13.87593812
2025,sc01,04-07 20:00:00+01:00,13.58235764
2025,sc01,04-07 21:00:00+01:00,12.92891974
2025,sc01,04-07 22:00:00+01:00,12.12944281
2025,sc01,04-07 23:00:00+01:00,11.57935633
2025,sc01,04-08 00:00:00+01:00,11.22553696
2025,sc01,04-08 01:00:00+01:00,10.97600653
2025,sc01,04-08 02:00:00+01:00,10.81754623
2025,sc01,04-08 03:00:00+01:00,10.70008948
2025,sc01,04-08 04:00:00+01:00,10.73087937
2025,sc01,04-08 05:00:00+01:00,11.07915343
2025,sc01,04-08 06:00:00+01:00,11.70849405
2025,sc01,04-08 07:00:00+01:00,12.19197698
2025,sc01,04-08 08:00:00+01:00,12.46319523
2025,sc01,04-08 09:00:00+01:00,12.45659758
2025,sc01,04-08 10:00:00+01:00,12.26456762
2025,sc01,04-08 11:00:00+01:00,11.89863509
2025,sc01,04-08 12:00:00+01:00,11.60799289
2025,sc01,04-08 13:00:00+01:00,11.36581295
2025,sc01,04-08 14:00:00+01:00,11.27885091
2025,sc01,04-08 15:00:00+01:00,11.44288299
2025,sc01,04-08 16:00:00+01:00,11.80652784
2025,sc01,04-08 17:00:00+01:00,12.43707634
2025,sc01,04-08 18:00:00+01:00,12.99558617
2025,sc01,04-08 19:00:00+01:00,13.11964024
2025,sc01,04-08 20:00:00+01:00,12.89649939
2025,sc01,04-08 21:00:00+01:00,12.29558817
2025,sc01,04-08 22:00:00+01:00,11.58471466
2025,sc01,04-08 23:00:00+01:00,11.12617154
2025,sc01,04-09 00:00:00+01:00,10.90258625
2025,sc01,04-09 01:00:00+01:00,10.73199525
2025,sc01,04-09 02:00:00+01:00,10.67765609
2025,sc01,04-09 03:00:00+01:00,10.7193301
2025,sc01,04-09 04:00:00+01:00,10.8940795
2025,sc01,04-09 05:00:00+01:00,11.31821705
2025,sc01,04-09 06:00:00+01:00,11.91479315
2025,sc01,04-09 07:00:00+01:00,12.51275881
2025,sc01,04-09 08:00:00+01:00,12.87433174
2025,sc01,04-09 09:00:00+01:00,12.95113902
2025,sc01,04-09 10:00:00+01:00,12.83142967
2025,sc01,04-09 11:00:00+01:00,12.51823925
2025,sc01,04-09 12:00:00+01:00,12.22715924
2025,sc01,04-09 13:00:00+01:00,12.01379556
2025,sc01,04-09 14:00:00+01:00,11.97406838
2025,sc01,04-09 15:00:00+01:00,12.18008421
2025,sc01,04-09 16:00:00+01:00,12.61312561
2025,sc01,04-09 17:00:00+01:00,13.16236261
2025,sc01,04-09 18:00:00+01:00,13.63868267
2025,sc01,04-09 19:00:00+01:00,13.58208893
2025,sc01,04-09 20:00:00+01:00,13.26988798
2025,sc01,04-09 21:00:00+01:00,12.60512683
2025,sc01,04-09 22:00:00+01:00,11.9231083
2025,sc01,04-09 23:00:00+01:00,11.47470669
2025,sc01,04-10 00:00:00+01:00,11.22539996
2025,sc01,04-10 01:00:00+01:00,11.15620891
2025,sc01,04-10 02:00:00+01:00,11.42611702
2025,sc01,04-10 03:00:00+01:00,12.29811511
2025,sc01,04-10 04:00:00+01:00,13.5473018
2025,sc01,04-10 05:00:00+01:00,14.82150639
2025,sc01,04-10 06:00:00+01:00,15.77956309
2025,sc01,04-10 07:00:00+01:00,16.35020496
2025,sc01,04-10 08:00:00+01:00,16.65768858
2025,sc01,04-10 09:00:00+01:00,16.64840151
2025,sc01,04-10 10:00:00+01:00,16.49859125
2025,sc01,04-10 11:00:00+01:00,16.36312591
2025,sc01,04-10 12:00:00+01:00,16.10917531
2025,sc01,04-10 13:00:00+01:00,15.9055802
2025,sc01,04-10 14:00:00+01:00,15.67494258
2025,sc01,04-10 15:00:00+01:00,15.53550813
2025,sc01,04-10 16:00:00+01:00,15.53690629
2025,sc01,04-10 17:00:00+01:00,15.65094889
2025,sc01,04-10 18:00:00+01:00,15.69148749
2025,sc01,04-10 19:00:00+01:00,15.45662363
2025,sc01,04-10 20:00:00+01:00,14.85769002
2025,sc01,04-10 21:00:00+01:00,13.8805532
2025,sc01,04-10 22:00:00+01:00,12.9951103
2025,sc01,04-10 23:00:00+01:00,12.48991574
2025,sc01,04-11 00:00:00+01:00,12.21873886
2025,sc01,04-11 01:00:00+01:00,12.08546027
2025,sc01,04-11 02:00:00+01:00,12.25193821
2025,sc01,04-11 03:00:00+01:00,13.00425938
2025,sc01,04-11 04:00:00+01:00,14.16096189
2025,sc01,04-11 05:00:00+01:00,15.22535594
2025,sc01,04-11 06:00:00+01:00,16.00676339
2025,sc01,04-11 07:00:00+01:00,16.45816384
2025,sc01,04-11 08:00:00+01:00,16.73443729
2025,sc01,04-11 09:00:00+01:00,16.63963068
2025,sc01,04-11 10:00:00+01:00,16.42446148
2025,sc01,04-11 11:00:00+01:00,16.27301049
2025,sc01,04-11 12:00:00+01:00,16.04029632
2025,sc01,04-11 13:00:00+01:00,15.84639565
2025,sc01,04-11 14:00:00+01:00,15.61992503
2025,sc01,04-11 15:00:00+01:00,15.47838127
2025,sc01,04-11 16:00:00+01:00,15.47434134
2025,sc01,04-11 17:00:00+01:00,15.65573406
2025,sc01,04-11 18:00:00+01:00,15.82066526
2025,sc01,04-11 19:00:00+01:00,15.38287972
2025,sc01,04-11 20:00:00+01:00,14.7446948
2025,sc01,04-11 21:00:00+01:00,13.88835673
2025,sc01,04-11 22:00:00+01:00,13.03050832
2025,sc01,04-11 23:00:00+01:00,12.51123325
2025,sc01,04-12 00:00:00+01:00,12.2070645
2025,sc01,04-12 01:00:00+01:00,12.04515795
2025,sc01,04-12 02:00:00+01:00,12.25580143
2025,sc01,04-12 03:00:00+01:00,12.96947523
2025,sc01,04-12 04:00:00+01:00,14.09674926
2025,sc01,04-12 05:00:00+01:00,15.19498367
2025,sc01,04-12 06:00:00+01:00,15.90595282
2025,sc01,04-12 07:00:00+01:00,16.364809
2025,sc01,04-12 08:00:00+01:00,16.58491791
2025,sc01,04-12 09:00:00+01:00,16.51921216
2025,sc01,04-12 10:00:00+01:00,16.30834828
2025,sc01,04-12 11:00:00+01:00,16.14247229
2025,sc01,04-12 12:00:00+01:00,15.94633721
2025,sc01,04-12 13:00:00+01:00,15.76430118
2025,sc01,04-12 14:00:00+01:00,15.57594084
2025,sc01,04-12 15:00:00+01:00,15.45190333
2025,sc01,04-12 16:00:00+01:00,15.4704639
2025,sc01,04-12 17:00:00+01:00,15.63746636
2025,sc01,04-12 18:00:00+01:00,15.75675014
2025,sc01,04-12 19:00:00+01:00,15.29604674
2025,sc01,04-12 20:00:00+01:00,14.7352383
2025,sc01,04-12 21:00:00+01:00,13.84464026
2025,sc01,04-12 22:00:00+01:00,12.95025347
2025,sc01,04-12 23:00:00+01:00,12.39212651
2025,sc01,04-13 00:00:00+01:00,12.09291931
2025,sc01,04-13 01:00:00+01:00,11.9192742
2025,sc01,04-13 02:00:00+01:00,12.08716784
2025,sc01,04-13 03:00:00+01:00,12.83774603
2025,sc01,04-13 04:00:00+01:00,14.01053842
2025,sc01,04-13 05:00:00+01:00,15.11243319
2025,sc01,04-13 06:00:00+01:00,15.84631589
2025,sc01,04-13 07:00:00+01:00,16.30833802
2025,sc01,04-13 08:00:00+01:00,16.53261891
2025,sc01,04-13 09:00:00+01:00,16.49865611
2025,sc01,04-13 10:00:00+01:00,16.1940886
2025,sc01,04-13 11:00:00+01:00,15.95465931
2025,sc01,04-13 12:00:00+01:00,15.70358676
2025,sc01,04-13 13:00:00+01:00,15.49059504
2025,sc01,04-13 14:00:00+01:00,15.31192484
2025,sc01,04-13 15:00:00+01:00,15.17556336
2025,sc01,04-13 16:00:00+01:00,15.13546852
2025,sc01,04-13 17:00:00+01:00,15.23777322
2025,sc01,04-13 18:00:00+01:00,15.34514339
2025,sc01,04-13 19:00:00+01:00,14.93032137
2025,sc01,04-13 20:00:00+01:00,14.39839901
2025,sc01,04-13 21:00:00+01:00,13.56966469
2025,sc01,04-13 22:00:00+01:00,12.66786883
2025,sc01,04-13 23:00:00+01:00,12.07463175
2025,sc01,04-14 00:00:00+01:00,11.68492295
2025,sc01,04-14 01:00:00+01:00,11.42970392
2025,sc01,04-14 02:00:00+01:00,11.36727233
2025,sc01,04-14 03:00:00+01:00,11.46122979
2025,sc01,04-14 04:00:00+01:00,11.9141313
2025,sc01,04-14 05:00:00+01:00,12.61881222
2025,sc01,04-14 06:00:00+01:00,13.36181091
2025,sc01,04-14 07:00:00+01:00,13.94230407
2025,sc01,04-14 08:00:00+01:00,14.18828799
2025,sc01,04-14 09:00:00+01:00,14.13456667
2025,sc01,04-14 10:00:00+01:00,13.93633651
2025,sc01,04-14 11:00:00+01:00,13.55521685
2025,sc01,04-14 12:00:00+01:00,13.22519859
2025,sc01,04-14 13:00:00+01:00,12.98909376
2025,sc01,04-14 14:00:00+01:00,12.88587141
2025,sc01,04-14 15:00:00+01:00,12.91948442
2025,sc01,04-14 16:00:00+01:00,13.05841156
2025,sc01,04-14 17:00:00+01:00,13.30080462
2025,sc01,04-14 18:00:00+01:00,13.64844793
2025,sc01,04-14 19:00:00+01:00,13.50424387
2025,sc01,04-14 20:00:00+01:00,13.17000763
2025,sc01,04-14 21:00:00+01:00,12.4827638
2025,sc01,04-14 22:00:00+01:00,11.66405848
2025,sc01,04-14 23:00:00+01:00,11.13069097
2025,sc01,04-15 00:00:00+01:00,10.71874536
2025,sc01,04-15 01:00:00+01:00,10.4191897
2025,sc01,04-15 02:00:00+01:00,10.3131803
2025,sc01,04-15 03:00:00+01:00,10.25131161
2025,sc01,04-15 04:00:00+01:00,10.31542397
2025,sc01,04-15 05:00:00+01:00,10.70357908
2025,sc01,04-15 06:00:00+01:00,11.36425794
2025,sc01,04-15 07:00:00+01:00,11.97535171
2025,sc01,04-15 08:00:00+01:00,12.42028555
2025,sc01,04-15 09:00:00+01:00,12.56309113
2025,sc01,04-15 10:00:00+01:00,12.51130307
2025,sc01,04-15 11:00:00+01:00,12.22816227
2025,sc01,04-15 12:00:00+01:00,11.92125479
2025,sc01,04-15 13:00:00+01:00,11.70480887
2025,sc01,04-15 14:00:00+01:00,11.62322171
2025,sc01,04-15 15:00:00+01:00,11.80349955
2025,sc01,04-15 16:00:00+01:00,12.15525129
2025,sc01,04-15 17:00:00+01:00,12.68533602
2025,sc01,04-15 18:00:00+01:00,13.30862503
2025,sc01,04-15 19:00:00+01:00,13.34840052
2025,sc01,04-15 20:00:00+01:00,12.99548623
2025,sc01,04-15 21:00:00+01:00,12.22667377
2025,sc01,04-15 22:00:00+01:00,11.46453076
2025,sc01,04-15 23:00:00+01:00,11.03175641
2025,sc01,04-16 00:00:00+01:00,10.78564145
2025,sc01,04-16 01:00:00+01:00,10.673868
2025,sc01,04-16 02:00:00+01:00,10.95709815
2025,sc01,04-16 03:00:00+01:00,11.94144285
2025,sc01,04-16 04:00:00+01:00,13.2094062
2025,sc01,04-16 05:00:00+01:00,14.36803734
2025,sc01,04-16 06:00:00+01:00,15.19817014
2025,sc01,04-16 07:00:00+01:00,15.65981006
2025,sc01,04-16 08:00:00+01:00,15.93826166
2025,sc01,04-16 09:00:00+01:00,16.01719447
2025,sc01,04-16 10:00:00+01:00,15.87285241
2025,sc01,04-16 11:00:00+01:00,15.730665
2025,sc01,04-16 12:00:00+01:00,15.5863332
2025,sc01,04-16 13:00:00+01:00,15.40069505
2025,sc01,04-16 14:00:00+01:00,15.26384413
2025,sc01,04-16 15:00:00+01:00,15.10204579
2025,sc01,04-16 16:00:00+01:00,15.01792044
2025,sc01,04-16 17:00:00+01:00,15.12900656
2025,sc01,04-16 18:00:00+01:00,15.25333959
2025,sc01,04-16 19:00:00+01:00,14.80929395
2025,sc01,04-16 20:00:00+01:00,14.11675201
2025,sc01,04-16 21:00:00+01:00,13.2440378
2025,sc01,04-16 22:00:00+01:00,12.38409927
2025,sc01,04-16 23:00:00+01:00,11.83306833
2025,sc01,04-17 00:00:00+01:00,11.56635429
2025,sc01,04-17 01:00:00+01:00,11.46436861
2025,sc01,04-17 02:00:00+01:00,11.6642385
2025,sc01,04-17 03:00:00+01:00,12.45960172
2025,sc01,04-17 04:00:00+01:00,13.63585989
