Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-02T15:00:00+01:00,23.794623481400002,44.57512455173101,16.079705582,125.17231131610004,51.971909139006044,208.47826800600004,2.2047933843000145,91.531470419696,0.0,117.64894575859996,65.02604115005988,84.92696604346003,2.7656095183600007,58.06571022971001,205.19164842377694
sc2025,y2025,2025-01-02T17:00:00+01:00,25.026195480000005,24.414072534664005,14.601453094361903,127.14825047232003,61.75734952836607,208.47826800600004,0.0,88.13269987113,0.4992647377000034,120.7926661158,76.14820923344,72.17598309229803,0.52000000706,64.62431346954,217.21572605347
sc2025,y2025,2025-01-02T19:00:00+01:00,22.366175522,19.014327342888,14.706414614800016,129.45795241809998,48.60527016714997,208.47826800600004,0.20256000519999998,86.16078029397005,1.0426828550000058,120.65266611580002,71.92005526050103,96.2671428478,0.480000007952,63.51405775604901,216.66477820454
sc2025,y2025,2025-01-02T21:00:00+01:00,22.366175522,15.695517427960999,10.898261098711018,126.65565107569999,49.31431230396286,206.5510028289,0.0,86.48283200100005,1.1036414986000056,114.32151716939993,65.91343257301001,93.18570714679998,0.480000007952,59.083973510452005,212.32575697234103
sc2025,y2025,2025-01-02T23:00:00+01:00,20.105267588000004,13.008016468819994,4.518856759800016,105.56556065228699,31.94639146602003,200.91682427972702,0.0,84.44111734600001,0.37077494920000587,111.31458472021973,55.20378865102002,96.2271428487,0.0,43.77266152940001,220.91977084098804
sc2025,y2025,2025-01-03T01:00:00+01:00,19.2938395866,8.881531647939996,0.0,91.00214394965,31.948362214720028,188.3903797883899,0.0,82.74384895750504,0.2622564063400059,86.75028341300006,59.310278168019835,84.05514267870001,0.0,34.39935345540001,206.21020717069507
sc2025,y2025,2025-01-03T03:00:00+01:00,20.287175522,6.657956743960005,0.0,77.62809866798989,26.17755947142002,188.80573401251993,0.0,82.56086700680802,0.0,72.82470307749406,47.2045822455,81.44194721248992,0.0,48.143578009186015,215.5727126426321
sc2025,y2025,2025-01-03T05:00:00+01:00,18.94663827994006,6.765244107810003,0.0,116.33907170490001,10.591157752999997,187.7356000711298,0.0,84.44111734600001,0.0,87.4242420171,51.61853895915998,85.42204751134001,0.0,47.39959746825991,202.72514117028004
sc2025,y2025,2025-01-03T07:00:00+01:00,24.990195480000004,37.23538443733899,15.887770335800015,117.25930794288,26.582140228959986,195.92875954900003,0.0,90.27666355400001,0.1456637198370052,95.9878251228,68.83659537405173,20.497871208946023,0.4600000084,62.74754477293804,237.6230254069421
sc2025,y2025,2025-01-03T09:00:00+01:00,24.990195480000004,35.613599791833984,16.079705582,120.6199524181,33.10174392857898,200.94726800600003,1.6076763933000002,94.00392485855602,0.20441461557500484,110.62774517740002,71.48255743344005,47.218559922746024,0.72906734922,62.99605547812001,245.56989780208013
sc2025,y2025,2025-01-03T11:00:00+01:00,25.026195480000005,33.51125007723197,16.079705582,120.53395241809999,39.469634733237555,208.22240183600005,2.837341821299999,93.91035832625,0.17857869930000447,115.19586551820005,71.26900331296001,78.77052012666103,0.80415048141,63.599026220889016,244.71234349192113
sc2025,y2025,2025-01-03T13:00:00+01:00,25.026195480000005,37.837519356579996,16.079705582,120.53395241809999,29.677152858631665,207.24939150800003,6.553633094799995,91.88552554007,0.23704559885700416,112.0912273472,71.26900331296001,83.45905629149809,3.4839955347500418,62.74255657131002,250.9783515344231
sc2025,y2025,2025-01-03T15:00:00+01:00,25.026195480000005,37.66131658299301,16.079705582,120.53395241809999,56.805511179452,199.81672923800005,5.604330153799982,93.862798360579,0.34718302523000477,110.47951622740001,72.45100331296001,36.99902456642604,0.53302336962,70.59451170841902,251.99337115429708
sc2025,y2025,2025-01-03T17:00:00+01:00,25.026195480000005,31.913436517853025,16.079705582,118.66774831609999,30.27047808034301,186.53826800600004,1.2536711657999895,84.873667358,0.439100550800005,109.28006016680007,73.29700331296,114.31264803770904,0.47754555592000014,70.27320161523002,248.53913102165512
sc2025,y2025,2025-01-03T19:00:00+01:00,22.366175522,21.33635417862101,16.079705582,120.4479524181,27.996681571489987,181.59979150534403,0.0,84.44111734600001,0.5985988048000048,112.13666611580001,71.30221130026003,143.76958697220002,0.480000007952,67.69823709815302,266.179382443688
sc2025,y2025,2025-01-03T21:00:00+01:00,22.366175522,15.576455305849992,12.953962917799993,106.55284534054998,27.588177973720033,163.94829178834,0.0,84.44111734600001,0.5823558270400047,110.48127859170002,70.85500331296001,142.5873184979799,0.4600000084,63.40619174835002,266.37407420116006
sc2025,y2025,2025-01-03T23:00:00+01:00,14.531517694019998,13.995216818219989,6.243501670799981,113.05687427865998,21.454,170.9330825873598,0.0,83.55058818690004,0.4586403958000038,106.7346713018,56.641027046619996,117.51921128229998,0.0,59.33318785397003,241.98700108219006
sc2025,y2025,2025-01-04T01:00:00+01:00,14.806828283,12.59779428767999,0.0,88.96759276418,0.45350597450000096,173.81938803228,0.0,82.08911734600001,0.0,89.57678697269996,54.76136910388006,73.79958786354001,8.748962873219805,54.54071343646002,260.48134422420014
sc2025,y2025,2025-01-04T03:00:00+01:00,11.9258395866,11.282314779709989,0.0,106.29012836552977,3.8152713107200498,171.97199910877998,0.0,82.08911734600001,0.0,96.22021309120001,60.00899555350005,93.64777412030995,4.901657401999984,27.245782290440015,211.56540835331006
sc2025,y2025,2025-01-04T05:00:00+01:00,14.998175521999999,10.830568518909992,0.0,115.86810605790998,7.664000000000001,166.36940548700977,0.0,84.31818607862004,0.0,96.51784063145007,56.607649150639986,110.98104242687998,0.0,43.569930766890025,208.25054237817
