Scenario,Period,LoadLevel,Biofuel,Gas,HardCoal,HydroRun,HydroTurbinePumpStorage,HydroTurbineReservoir,Lignite,Nuclear,Oil,OthersNonRenewable,OthersRenewable,SolarPhotovoltaic,SolarThermal,WindOffshore,WindOnshore
sc2025,y2025,2025-01-05T01:00:00+01:00,11183.087760999999,6347.654485559994,1089.1798673999938,59951.74265185999,0.0,92353.1154232,0.0,5798.824390941879,0.0,54098.05858055,33711.86497942,49317.12604267001,5041.037158976,26308.412478070008,84957.0063611815
sc2025,y2025,2025-01-05T03:00:00+01:00,11183.087760999999,5319.192837459996,0.0,59528.684482250006,10727.000000000002,89013.1676437,0.0,4840.945295811802,0.0,52606.988238,35011.19351163001,52362.57110237001,240.00000397600002,27006.88489508001,70746.38988575201
sc2025,y2025,2025-01-05T05:00:00+01:00,11183.087760999999,4783.423796797495,1240.7157223999898,60060.67222345,8613.23704926002,89276.4676346,0.0,7621.182213238809,0.0,54776.701763200006,35617.877980180005,50209.39299737002,240.00000397600002,26456.11547680251,81758.2509963105
sc2025,y2025,2025-01-05T07:00:00+01:00,12513.09774,10854.341923651018,8039.852790999999,61314.97620904999,17105.525593127517,100189.58388534999,1185.8908238999907,46920.74986236836,0.0,60514.24154940001,35734.80165572,6171.142906964513,244.88923419550008,26848.450712885005,83745.766697888
sc2025,y2025,2025-01-05T09:00:00+01:00,12513.09774,11653.079816565,8039.852790999999,60309.97620904999,21077.71813766001,104491.40097650001,3283.6393798999934,45009.14783717389,22.03861857500078,56138.3330579,35734.80165572,38303.34855486451,4875.098663194998,27017.21951929001,81977.3199011965
sc2025,y2025,2025-01-05T11:00:00+01:00,12513.09774,11842.594234074999,8039.852790999999,60309.97620904999,9362.718700434008,100646.6469376,2254.42193195,39779.14296444142,18.805941800000948,60430.3330579,35734.80165572,70294.194494195,4898.167872525012,25617.936798538507,80629.727542666
sc2025,y2025,2025-01-05T13:00:00+01:00,12513.09774,14874.71449826202,8039.852790999999,60309.97620904999,16059.153553291992,100822.634003,2226.3295642499957,40294.21756807496,70.3533248700009,60430.3330579,35737.25944082,72857.02093486804,3777.980976725,25497.018296200004,79674.17264353801
sc2025,y2025,2025-01-05T15:00:00+01:00,12513.09774,21799.16905290504,8039.852790999999,63809.97620904999,21333.375371004997,100822.634003,1937.2675066500005,50791.63397535287,200.19060392000088,60430.3330579,37458.58127547,43016.58588616902,1065.2797182379998,23661.580325349012,75227.76713053099
sc2025,y2025,2025-01-05T17:00:00+01:00,12513.09774,27849.984143971516,8039.852790999999,60309.97620904999,36089.45445938747,89852.634003,3429.9609049500023,60385.04195443994,315.3842766300008,56138.3330579,36271.80165572,48105.37094388702,260.00000353,23021.560213560002,74237.28667286398
sc2025,y2025,2025-01-05T19:00:00+01:00,12513.09774,24344.172302184023,8039.852790999999,60309.97620904999,30297.023461479992,93618.134003,0.0,60915.48957777394,321.41122067000083,56267.9603564,36271.80165572,59619.81033812001,240.00000397600002,23072.820900091006,75792.34166627498
sc2025,y2025,2025-01-05T21:00:00+01:00,12513.09774,14625.14226235455,7518.442597299996,60266.97620904999,26297.25506775497,89414.0573909,0.0,49041.26312402491,236.44842414000078,56138.3330579,36271.80165572,63376.39394662002,240.00000397600002,23278.191105349506,67392.27762074997
sc2025,y2025,2025-01-05T23:00:00+01:00,12513.09774,7987.11478994002,4119.454642599998,60309.97620904999,10956.781800144965,92052.3668335,0.0,42850.56629874743,185.93630961500074,56138.3330579,35807.244313120005,59724.57125812001,240.00000397600002,19272.574450535005,61042.52438031149
sc2025,y2025,2025-01-06T01:00:00+01:00,11183.087760999999,6258.070376124996,0.0,60060.67222345,9099.3325082,89209.78107205,0.0,21043.14826208743,0.0,54211.19061970002,33633.93061953001,56586.41932737001,240.00000397600002,21734.219276765,66002.97988473752
sc2025,y2025,2025-01-06T03:00:00+01:00,11183.087760999999,5644.850782585494,0.0,59660.63557345001,1824.3700928499986,93027.6206096,0.0,12018.499467507452,0.0,54419.3330962,36583.55082268,59674.571257370015,240.00000397600002,20283.097613750004,54432.55717928601
sc2025,y2025,2025-01-06T05:00:00+01:00,11183.087760999999,5785.895967269995,0.0,59534.66410575,3500.0,92214.69009435002,0.0,7577.427791666969,0.0,53654.13168320001,36198.93054608,51202.29805237,240.00000397600002,20921.916944839504,67508.4379553935
sc2025,y2025,2025-01-06T07:00:00+01:00,12513.09774,7334.049948035023,2638.849926400007,60309.97620904999,1191.9935832660096,104588.134003,0.0,39044.642119169934,0.0,59728.96334790001,36981.651144220006,6184.726322208513,237.23719399500024,21189.496307905003,69648.325998312
sc2025,y2025,2025-01-06T09:00:00+01:00,12513.09774,7203.623160855029,4830.119582500004,60309.97620904999,23160.324791090992,89852.634003,0.0,44519.53681506748,0.0,56138.3330579,36271.80165572,32441.199658843012,4755.5349053150085,20863.384445695003,68414.41390778948
sc2025,y2025,2025-01-06T11:00:00+01:00,12513.09774,6484.568851984994,6313.000750150002,60309.97620904999,7412.856838660064,93445.37381399999,0.0,51424.30582482339,0.0,60430.3330579,37857.80165572,60013.60016775401,5262.015125195,20135.437901440004,68851.2621400675
sc2025,y2025,2025-01-06T13:00:00+01:00,12513.09774,7855.291403046542,6607.851229549998,60309.97620904999,11848.975754021441,89852.634003,0.0,44876.64301850396,0.0,59934.828128900015,37857.80165572,60396.313189985005,5217.19722216,19639.03230449851,70850.20448603449
sc2025,y2025,2025-01-06T15:00:00+01:00,12513.09774,8852.95791556755,6120.735004099995,59924.430361549996,25474.761805009948,100753.4684865,0.0,54792.56673437697,0.0,56138.3330579,36271.80165572,27978.95415426951,274.93083845050006,17841.023135867006,75708.39177722199
sc2025,y2025,2025-01-06T17:00:00+01:00,12513.09774,12390.549054764508,6821.976561599997,50097.40589905,26202.077230169984,99981.19395800002,0.0,60177.21333509147,56.03928358500077,60430.3330579,37078.31176771999,33478.693324980006,241.38958177500035,18125.268565775506,82876.69075827848
sc2025,y2025,2025-01-06T19:00:00+01:00,12513.09774,11930.363758754014,3015.49177044999,53597.40589905,19286.529181524988,102514.32389900001,0.0,62976.290495279965,134.87505180500094,59195.131397900004,37857.80165572,45256.00731762,240.00000397600002,17208.545389560008,83693.75359498998
sc2025,y2025,2025-01-06T21:00:00+01:00,12513.09774,4326.722761898993,1892.6546332999926,53597.40589905,11858.611883299012,104463.46714559999,0.0,54316.42084137298,104.06272045100096,59195.131397900004,35873.99831072,38585.08162511999,240.00000397600002,19883.417973526008,87554.946603026
sc2025,y2025,2025-01-06T23:00:00+01:00,12513.09774,3887.0212379599943,173.43779959999895,50054.40589905,7058.3655321000015,100822.634003,0.0,41324.50705559345,46.76234209100094,59961.131397900004,34517.45911247002,33995.68005011999,240.00000397600002,24345.61153249301,85283.0802394865
sc2025,y2025,2025-01-07T01:00:00+01:00,11183.087760999999,3545.246851719995,363.317641250001,50054.40589905,14227.000000000002,99494.14119890002,0.0,9295.118656340477,0.0,54395.929091400016,36271.80165572,31209.37138937,240.00000397600002,27352.026045283514,79665.61838765097
sc2025,y2025,2025-01-07T03:00:00+01:00,11183.087760999999,3419.701386069995,0.0,49912.75665345,9819.558683360028,97889.73656800002,0.0,1276.776239291935,0.0,55050.52998640001,35731.80165572,40346.41586236999,240.00000397600002,30815.897283846014,76351.35807884547
sc2025,y2025,2025-01-07T05:00:00+01:00,11177.141823110001,3377.615998704995,0.0,48045.741782929996,2883.2600843600285,102106.42294910003,0.0,2410.973703933961,0.0,55494.916268400004,35660.1864366,41386.43350437,240.00000397600002,34736.74380156001,76797.44030701951
sc2025,y2025,2025-01-07T07:00:00+01:00,12495.09774,3426.405083534995,3744.6492635000004,58371.87415804999,7682.542421360023,100766.49074465,0.0,5829.174993999366,0.0,55493.71199790003,34244.99831072,5635.713794592509,230.0000042,36246.85810656451,88737.54355077751
sc2025,y2025,2025-01-07T09:00:00+01:00,12513.09774,3547.623437694994,5686.855728839994,58130.80416255,8903.883523200002,90755.609893,0.0,11076.220540992499,0.0,58810.39401040003,34287.99831072,26936.907439897514,5170.98015936,35155.146928620015,105565.39472516999
sc2025,y2025,2025-01-07T11:00:00+01:00,12513.09774,3588.464047651994,7268.994460500001,61244.41414392999,5638.200849275024,100789.30569013,0.0,12173.74390213347,0.0,54903.131397900004,35301.99831072,52303.62620470503,4599.301257435021,35804.43051653001,104510.38765962151
sc2025,y2025,2025-01-07T13:00:00+01:00,12513.09774,3659.1826385949935,7561.222871900001,60239.41414392999,7227.662815054995,104588.134003,0.0,11875.88337414293,0.0,54903.131397900004,35997.20086722,47827.07725484754,4550.134703235006,36638.22192990001,108645.50640282899
sc2025,y2025,2025-01-07T15:00:00+01:00,12513.09774,3995.7410980534964,7487.253467850008,63809.97620904999,4240.277995214995,100611.33125414999,0.0,13337.92447473297,0.0,60430.3330579,37857.80165572,30961.535978122505,888.4208916720056,36218.69586565001,116616.47185772701
sc2025,y2025,2025-01-07T17:00:00+01:00,12513.09774,6129.250501189995,8039.852790999999,62115.81152405003,9862.678508771505,98979.4470242,889.0584339500105,12256.516013799966,0.0,59195.131397900004,36271.80165572,43720.92866667502,260.00000353,36409.55271810501,115021.59492205498
sc2025,y2025,2025-01-07T19:00:00+01:00,12513.09774,7133.603967289996,5756.847066349998,63447.296829049985,6895.000000000001,100822.634003,0.0,9137.82708603947,0.0,58628.99753290004,33449.39341797,61572.00857512002,240.00000397600002,36751.09558642951,114604.46171691002
sc2025,y2025,2025-01-07T21:00:00+01:00,11183.087760999999,6483.568013764995,4867.750972250006,53554.40589905,6895.000000000001,103487.36796150001,0.0,5926.832521223972,0.0,54903.131397900004,36927.673105719994,61946.79348862,240.00000397600002,35960.62160394503,115493.28364426499
sc2025,y2025,2025-01-07T23:00:00+01:00,11183.087760999999,5857.853285295497,2531.9530726500075,53083.15893116498,0.0,101658.0350608,0.0,3156.9527340463505,0.0,57268.026836560035,34945.554350405,57990.79339862001,230.0000042,34715.227861089515,112530.5501188965
sc2025,y2025,2025-01-08T01:00:00+01:00,11183.087760999999,5407.541795913997,0.0,47807.49006725,4969.737285800027,99983.12775250002,0.0,2597.303880920316,0.0,54092.380508899994,35775.028196754996,57940.79339787,240.00000397600002,30201.979040091042,104086.13184972898
sc2025,y2025,2025-01-08T03:00:00+01:00,10998.806162500001,3895.925987119991,0.0,47405.52090885,2724.9289473600293,100247.36605279999,0.0,3750.0816240144877,0.0,51729.05070005002,27871.944266039995,61668.40570062001,240.00000397600002,21918.883311215024,111928.42950613053
sc2025,y2025,2025-01-08T05:00:00+01:00,10161.587760999999,4461.264503039996,0.0,59969.56141025001,3313.9199673500384,99693.98393905,0.0,12961.435015509585,0.0,57589.04426215001,30915.561993140032,56791.95969637,240.00000397600002,18285.928146940023,111087.38156109347
sc2025,y2025,2025-01-08T07:00:00+01:00,12513.09774,15736.528565363013,6501.2153159000045,63809.97620904999,14734.792393186495,101560.14231800001,0.0,60130.776172973005,0.0,60430.3330579,37857.80165572,6888.548634734512,975.3162226860056,20474.92591590752,111603.8551989195
sc2025,y2025,2025-01-08T09:00:00+01:00,12513.09774,19078.051001049007,8039.852790999999,61314.97620904999,29710.577630742537,100822.634003,0.0,68205.29601394298,64.35693574900047,58280.54103140002,37285.80165572,34282.34032717302,5193.5219940605,18724.153277868027,108179.79257903498
sc2025,y2025,2025-01-08T11:00:00+01:00,12513.09774,21341.147708018525,8039.852790999999,64814.97620904999,22664.03740535205,100822.634003,0.0,57355.38462043999,92.47303474500035,61196.3330579,37778.53643688,65757.44581140504,5244.737474525,21716.760806698025,101904.06451255652
sc2025,y2025,2025-01-08T13:00:00+01:00,12513.09774,26039.924205075033,8039.852790999999,63809.97620904999,10139.641279710997,100822.634003,0.0,56463.648387043504,115.66529978150042,60430.3330579,37857.80165572,63678.450045145015,5217.64835916,20265.844207955513,96912.80949591451
sc2025,y2025,2025-01-08T15:00:00+01:00,12513.09774,35950.77556970904,8039.852790999999,63809.97620904999,30577.165751988487,100822.634003,270.09019865000107,68831.79490575,197.18280128550037,60430.3330579,37857.80165572,31803.996351121,1594.7708653360073,13352.796032422015,86246.16286576
sc2025,y2025,2025-01-08T17:00:00+01:00,12513.09774,16004.305059495518,8360.61455826,64814.97620904999,39015.05379776348,104272.8168513,516.9631679000038,48660.250892344986,545.9749701750006,61196.3330579,38871.80165572,70439.215472351,260.00000353,14200.215221235023,82925.26804251499
sc2025,y2025,2025-01-08T19:00:00+01:00,12513.09774,17140.048551469055,7064.088255900001,59752.11605031,35589.55789607306,103173.52139000001,29.140997820000347,31525.61657131998,600.1763108300007,59445.425166899986,38871.80165572,145125.14670582002,240.00000397600002,7636.181933580001,69340.04357933193
sc2025,y2025,2025-01-08T21:00:00+01:00,12513.09774,9174.786736454045,5010.878984649995,60735.97620904999,25664.757326140025,103291.134003,0.0,21501.508410593487,536.5718379630009,57933.25297259994,36841.69831148,145099.59842587,240.00000397600002,9121.327817856501,62312.58577538897
sc2025,y2025,2025-01-08T23:00:00+01:00,12513.09774,7861.035621809997,1812.3408943999943,55563.739884049966,13999.019376219996,102818.10315950002,0.0,12259.660472310014,100.04542485000078,55663.798578579954,35290.69831148,145031.32696227002,240.00000397600002,8876.715465994002,52675.076623286965
sc2025,y2025,2025-01-09T01:00:00+01:00,8829.09774,6594.823911711497,0.0,49037.564104435,10651.274850550006,98760.3215196,0.0,4596.467307319983,0.0,58062.585331450005,35144.86043985495,140009.48117826998,230.0000042,10281.524531598503,42420.98041519501
sc2025,y2025,2025-01-09T03:00:00+01:00,8667.191702800003,5742.857783849998,0.0,45469.26942879999,8855.796635000012,98449.02211389998,0.0,5005.281814215014,0.0,53223.50406899994,29000.700901690005,140038.83643727002,230.0000042,12942.280027500028,40849.63067976502
sc2025,y2025,2025-01-09T05:00:00+01:00,8829.09774,5448.591856368996,443.24654689999534,58167.86939144002,7041.343516999994,99372.74954260001,0.0,9744.637228289981,0.0,43853.44856629304,34350.47054009,138787.6255733199,240.00000397600002,19690.12340167701,46371.866186959975
sc2025,y2025,2025-01-09T07:00:00+01:00,12513.09774,20676.89746133398,8039.852790999999,64814.97620904999,32603.571710801538,104169.59058850001,638.6544542499965,71409.89732546746,0.0,60430.3330579,37857.80165572,10149.258733931005,763.3558756110075,22218.253704649014,53771.89610871596
sc2025,y2025,2025-01-09T09:00:00+01:00,12513.09774,23457.051337027482,8039.852790999999,64814.97620904999,46655.25992940404,104588.134003,1466.2610280499973,71485.74349805998,87.2199213529976,60430.3330579,37857.80165572,33181.094584085506,4331.121778825008,26583.731010647512,57786.64267757748
sc2025,y2025,2025-01-09T11:00:00+01:00,12513.09774,16977.268081529488,8039.852790999999,63809.97620904999,22521.00873005399,100822.634003,1857.105421700001,67017.81297569998,27.927023039997835,60430.3330579,36271.80165572,73068.27879491448,5253.861987195,30952.745982655506,54155.94193341748
sc2025,y2025,2025-01-09T13:00:00+01:00,12513.09774,19277.933464959973,8039.852790999999,63809.97620904999,20913.998155360117,100822.634003,3301.472407399997,57622.69942428493,335.6863010199973,60430.3330579,36271.80165572,78527.38659637951,5198.80742938,26427.85164864501,59410.84085756148
sc2025,y2025,2025-01-09T15:00:00+01:00,12513.09774,22568.73953872504,8109.529769853497,63809.97620904999,40762.158807684966,103307.62771200002,3168.122341649992,60203.34064464997,507.4608086654981,59638.462372900016,36271.80165572,43261.044194424016,260.00000353,23856.928980900007,69448.90295908698
sc2025,y2025,2025-01-09T17:00:00+01:00,12513.09774,21038.04225563647,8552.852791,63809.97620904999,45487.11485710002,104255.67771450001,3246.444318599983,38735.278008571,565.3718741699977,60430.3330579,37857.80165572,66043.80935025701,260.00000353,24968.841456220012,76709.07066756047
sc2025,y2025,2025-01-09T19:00:00+01:00,12513.09774,18262.05151438197,8552.852791,63809.97620904999,40166.58114276402,103784.221667,1009.3520259999866,34019.18140317399,558.2987548950002,59195.131397900004,37857.80165572,64694.64685106996,240.00000397600002,27786.91445067601,88758.72935093795
sc2025,y2025,2025-01-09T21:00:00+01:00,12513.09774,8590.792072265494,7616.577966264982,63809.97620904999,31053.484374394524,100822.634003,0.0,20820.641610062998,526.7088213050001,59827.44456289997,34287.99831072,68855.22279557001,240.00000397600002,34317.29544066301,87075.04736254801
sc2025,y2025,2025-01-09T23:00:00+01:00,12513.09774,7721.4633199249965,3820.961957149982,53597.40589905,0.0,104588.134003,0.0,8490.376782483003,88.70523128000019,60430.3330579,36656.982837219955,65149.22270557,240.00000397600002,33449.937609258006,93947.338796189
sc2025,y2025,2025-01-10T01:00:00+01:00,12513.09774,6309.325029174997,0.0,49843.70440563,6895.000000000001,100718.0807322,0.0,1841.24218937001,0.0,54903.131397900004,34571.789752235,61836.84213031999,230.0000042,31744.790608335014,95473.02400903501
sc2025,y2025,2025-01-10T03:00:00+01:00,11003.664352500038,5412.559058259998,0.0,48370.254605955015,0.0,93089.6497201615,0.0,1666.1600525759782,0.0,53154.779198720025,31120.90796724,67214.99565999997,230.0000042,31818.722612153506,102936.70711422399
sc2025,y2025,2025-01-10T05:00:00+01:00,8829.09774,4940.421521641994,0.0,58207.59961734999,3505.723169360032,103197.63986395003,0.0,4615.998771035964,0.0,58175.131397900004,32847.85489028495,64148.98933607,240.00000397600002,34507.44160387201,100781.25836586002
sc2025,y2025,2025-01-10T07:00:00+01:00,12513.09774,14601.39110444696,7460.542292399986,63809.97620904999,7632.2259645275935,100822.634003,0.0,49376.04124892906,0.0,60430.3330579,36271.80165572,7482.535276851036,831.4428185950068,35103.27090100501,107234.56382199995
sc2025,y2025,2025-01-10T09:00:00+01:00,12513.09774,15336.640941947953,8039.852790999999,60309.97620904999,15557.172408404078,102695.00487750003,1319.3465191499865,64150.953442837505,64.98629549200041,60430.3330579,36271.80165572,27878.557755902013,4884.539333369007,34992.61410127001,104859.81987689747
sc2025,y2025,2025-01-10T11:00:00+01:00,12513.09774,13082.193301138464,8039.852790999999,60309.97620904999,19034.705729300535,99930.56454500002,1343.5678011499813,60744.00920976403,68.81406263000022,56138.3330579,37857.80165572,56928.394041924505,5217.03017262,31513.978830573018,99644.40007257448
sc2025,y2025,2025-01-10T13:00:00+01:00,12513.09774,14398.014119470996,8039.852790999999,60309.97620904999,12126.660425399481,104588.134003,0.0,57245.25106622852,82.55852838999999,60430.3330579,36271.80165572,59433.639219155004,3330.1539356650237,26704.241558778514,99612.9521873275
sc2025,y2025,2025-01-10T15:00:00+01:00,12513.09774,19111.99918815301,8039.852790999999,63809.97620904999,30934.55182341546,100822.634003,870.400838649994,60429.68784790002,95.18860535250006,60430.3330579,37857.80165572,32751.076105243512,2118.0231455800085,21472.361991455517,96903.12715191698
sc2025,y2025,2025-01-10T17:00:00+01:00,12513.09774,18763.65130191802,8039.852790999999,63085.78544854993,47203.43282482503,104246.58310850001,2204.8136113999863,42411.32206182053,168.42271645000017,60430.3330579,35873.99831072,49989.06164708701,252.47664409000072,21828.123610094517,95677.23717838498
sc2025,y2025,2025-01-10T19:00:00+01:00,12513.09774,12776.827115014017,6496.297760899987,57208.44142104994,14245.026854306088,99525.634003,0.0,23268.640239502085,235.06345664999995,59161.131397900004,35827.69831148,132006.36946297,240.00000397600002,26246.625925707016,95841.66529948494
sc2025,y2025,2025-01-10T21:00:00+01:00,12513.09774,7248.476981469498,4879.110634899993,59687.97620904999,8256.362940000035,102411.784984745,0.0,12200.166454879041,200.73141960000007,57855.28521940003,34171.16036885546,132609.37514981994,240.00000397600002,23550.139313290005,91625.98800881
sc2025,y2025,2025-01-10T23:00:00+01:00,12182.449376500006,6071.214231659998,2325.628869399984,45699.07440185,6895.000000000001,101207.87542152994,0.0,9292.475312223,125.14685180000006,55065.89944095003,22037.780448514,130866.38017367001,240.00000397600002,23951.741269664963,92819.00195665198
sc2025,y2025,2025-01-11T01:00:00+01:00,12513.09774,5237.861962709998,0.0,39082.00915061501,10727.000000000002,93042.83905076003,0.0,8048.528508800039,5.193989950000089,50794.01833849992,31014.056380210084,124580.35907251998,192.59505517098393,17726.827248870017,67979.40030953394
sc2025,y2025,2025-01-11T03:00:00+01:00,12513.09774,4726.475766749996,0.0,38866.629343550005,0.0,90051.16484864999,0.0,5087.043792300038,0.0,38244.90249899999,32998.01065251003,126870.33578480394,119.31720378098271,13660.856251475012,82168.07243456002
sc2025,y2025,2025-01-11T05:00:00+01:00,12513.09774,4382.348891549998,0.0,49925.231846799994,6895.000000000001,98278.47307315003,0.0,6784.965242280041,0.0,39557.6416579,33055.73823964,128102.49560562,240.00000397600002,15149.91695876692,74517.46961279702
sc2025,y2025,2025-01-11T07:00:00+01:00,12513.09774,20474.938521675882,7687.705808899989,63809.97620904999,27681.746418357994,104588.134003,0.0,58293.54135052856,0.0,60430.3330579,37320.80165572,7715.953624182022,783.7142826950089,15008.42603720502,81723.8023139205
sc2025,y2025,2025-01-11T09:00:00+01:00,12513.09774,37093.84654440887,8039.852790999999,63809.97620904999,33460.77400246199,99914.15951925,218.000853399988,64981.984982540074,63.15138873000015,60430.3330579,35734.80165572,25597.065988832015,4294.776890292009,13744.94965178502,83659.846410825
sc2025,y2025,2025-01-11T11:00:00+01:00,12513.09774,30204.77077728789,8039.852790999999,59959.340726250004,29890.973719861468,101657.89029250001,2059.584654399987,59584.94351400008,41.404673025000285,60128.2876839,35620.877980180005,51007.62092829153,5157.6554261950005,15184.18977796052,85198.51083942848
sc2025,y2025,2025-01-11T13:00:00+01:00,12513.09774,29248.567240545377,8039.852790999999,59959.340726250004,33915.162623389995,93150.43578510002,2000.8551121499868,54658.38133314007,113.96148524000004,60376.71999568001,36598.48253338,53713.681433585014,4209.264972120008,12276.14364228502,91177.54621119448
sc2025,y2025,2025-01-11T15:00:00+01:00,12513.09774,36439.70778620538,8039.852790999999,61960.35159845005,41826.81380144898,99649.7395022,2153.5340009499873,52408.20217118804,222.6103732500001,56138.3330579,35734.80165572,31569.484889966512,260.00000353,11599.096906839022,99618.5139232
sc2025,y2025,2025-01-11T17:00:00+01:00,12513.09774,40033.28798339588,8039.852790999999,59499.61475954993,40203.44416374604,100817.23514085004,2430.841560249979,33128.16755758006,331.52123450000005,54903.131397900004,33750.99831072,54021.576324103014,260.00000353,15147.010392384022,102837.15527144098
sc2025,y2025,2025-01-11T19:00:00+01:00,12513.09774,41600.77108590687,8039.852790999999,63809.97620904999,26157.003547475982,102502.85532995002,496.48034144997945,28259.127673794046,331.52123450000005,59195.131397900004,36350.99831072,63379.57179117001,240.00000397600002,18571.571191492018,101837.43984117491
sc2025,y2025,2025-01-11T21:00:00+01:00,12513.09774,29823.91377829486,7107.442030049971,53453.074401850005,25113.0,104074.593118545,0.0,19384.499698524014,244.93056054999997,58252.7014052,36373.90277191993,59567.48429267001,240.00000397600002,16963.71340323502,105287.06318847748
sc2025,y2025,2025-01-11T23:00:00+01:00,12513.09774,12899.43631595485,4120.241339949975,52911.32250315,20906.541917360082,99170.02038799992,0.0,13303.005814949005,185.00724869999996,58149.543287749984,34614.67918838,61999.36324597002,230.0000042,14838.644570276017,103491.58657035748
sc2025,y2025,2025-01-12T01:00:00+01:00,12513.09774,3155.7080743409815,810.4535322499769,53259.68148402001,3164.1657655598624,101215.51711759994,0.0,11808.072504171512,0.0,56076.31429950006,36729.77565918001,59052.57170562001,240.00000397600002,16642.96057018752,89425.08849531897
sc2025,y2025,2025-01-12T03:00:00+01:00,12513.09774,2934.9682053909814,0.0,52903.2005267,6895.000000000001,97932.83213881499,0.0,10829.573042753993,0.0,50219.568956400006,30899.03880828008,57247.55276661993,230.0000042,12330.89261756502,97334.48030534202
sc2025,y2025,2025-01-12T05:00:00+01:00,12513.09774,3055.922869340982,636.3828244499774,52664.87637230008,6393.881550015099,97994.8504122,0.0,13097.997013077973,0.0,58038.49977589992,34722.586035379994,59413.57170702001,240.00000397600002,14379.437068845018,101138.05730267499
sc2025,y2025,2025-01-12T07:00:00+01:00,12513.09774,6910.219671062508,8039.852790999999,63809.97620904999,22836.99398504682,99582.59652985,556.0237464999691,53838.19186408103,0.0,60430.3330579,37320.80165572,8601.743944753036,1367.9156158715084,17732.595106535016,100687.85718191999
sc2025,y2025,2025-01-12T09:00:00+01:00,12513.09774,4680.275013534994,8039.852790999999,63809.97620904999,31312.57767322988,102478.8511924,2381.561700299967,57885.60394590506,21.08493022499991,60430.3330579,37320.80165572,34976.15292620501,5185.5987237750005,25768.896614640023,97705.513883505
sc2025,y2025,2025-01-12T11:00:00+01:00,12513.09774,3761.1956826649957,8039.852790999999,64814.97620904999,15651.656632450016,103439.87336674999,1037.335329099972,51305.32848107512,0.0,61196.3330579,38334.80165572,72733.93039450503,5261.966637295,26158.80083072502,99763.95508381448
sc2025,y2025,2025-01-12T13:00:00+01:00,12513.09774,3267.370666660981,8039.852790999999,60309.97620904999,12718.89486306505,100822.634003,1315.4027076499676,42079.139742770094,5.074525396499885,60301.57728190004,35734.80165572,82797.64531540402,423.94049037000013,22088.32645810001,105704.76661451349
sc2025,y2025,2025-01-12T15:00:00+01:00,12513.09774,5884.0667982369105,8039.852790999999,63809.97620904999,14658.16676877874,102900.28588983133,2570.410893999972,48016.95101331011,95.69184525000018,60430.3330579,37320.80165572,52731.06613499253,2577.483099512508,20758.084226210012,113607.59934897248
sc2025,y2025,2025-01-12T17:00:00+01:00,12513.09774,6309.803717460054,8039.852790999999,60291.2405940499,41074.837079620316,103186.32065919999,2454.6552260999642,30007.928730845095,164.16140770000032,59961.131397900004,36350.99831072,52563.94429269452,260.00000353,19743.729861781012,114108.89623314
sc2025,y2025,2025-01-12T19:00:00+01:00,12513.09774,14116.693873818904,8039.852790999999,64814.97620904999,36387.91555912997,103020.0325927,114.14447414996509,28271.9311025001,228.81942635000019,60141.75474790003,38334.80165572,57665.70940116991,240.00000397600002,20113.01883285001,104722.04734848495
sc2025,y2025,2025-01-12T21:00:00+01:00,12513.09774,5672.983075633992,6240.364510899963,54602.40589905,21858.363852744835,102380.7565962999,0.0,23357.980009610008,182.22528850000052,59961.131397900004,36350.99831072,58479.57163617001,240.00000397600002,20119.04416706501,114098.10568028496
sc2025,y2025,2025-01-12T23:00:00+01:00,12513.09774,5238.906048319994,3066.9675683999626,54002.67627897999,13825.52843371005,104235.08380356,0.0,15449.421341463049,98.74923360000054,59846.97894280001,34845.66774018004,57952.02547446999,230.0000042,19064.876544135004,103635.67817872488
sc2025,y2025,2025-01-13T01:00:00+01:00,12513.09774,4729.018394564992,0.0,52288.493704525084,10727.000000000002,94535.0322493499,0.0,1410.158252890007,0.0,59160.5032433,33109.135208679996,58099.42510202005,230.0000042,18567.448149570002,104050.04930165496
sc2025,y2025,2025-01-13T03:00:00+01:00,12513.09774,4193.7423717434485,0.0,51719.013985325,8594.523415899997,100526.20709484507,0.0,1097.633662457997,0.0,53016.00052575,35341.774635940004,57459.57165152001,230.0000042,18925.148246149503,94889.06064239885
sc2025,y2025,2025-01-13T05:00:00+01:00,11310.958514749998,4041.0820569149446,0.0,52766.12621128999,12919.356657460052,98327.772758865,0.0,1872.2175899285023,0.0,58575.4551778999,26879.809213525,52373.571566520004,230.0000042,22503.300452963005,98570.21318073898
sc2025,y2025,2025-01-13T07:00:00+01:00,12513.09774,7489.444635262409,3676.4773483999597,64772.50442585548,4596.775150646896,102564.305167,0.0,7975.415078008168,0.0,61196.3330579,38334.80165572,11213.864030714023,1513.8421292220085,26606.753241832503,101746.64874575996
sc2025,y2025,2025-01-13T09:00:00+01:00,12513.09774,8089.41735329241,6017.347529899962,63809.97620904999,8187.035480825049,100822.634003,0.0,22073.218453391673,0.0,60430.3330579,37320.80165572,42763.98150186603,5194.22360684,26945.072023554505,91479.71901925847
sc2025,y2025,2025-01-13T11:00:00+01:00,12513.09774,6043.348109083918,7092.769046399959,57019.16118005002,6895.000000000001,100822.634003,0.0,32501.109824380186,0.0,59560.3330579,37223.79948848,76406.29963413531,5048.912190060043,16431.791333479996,89144.54716342596
