,,,ES00,ES11,ES12,ES13,ES21,ES22,ES23,ES24,ES30,ES41,ES42,ES43,ES51,ES52,ES61,ES62
sc2015,y2030,2030-05-31T21:00:00+02:00,,2036.492048,1041.168128,464.1260953,1805.522067,570.7924851,188.6796909,1195.536588,3143.205599,1572.058949,1342.613019,549.9027025,5193.818321,3017.379675,4405.453262,1046.15137
sc2015,y2030,2030-05-31T22:00:00+02:00,,1877.179341,959.7186015,427.8179817,1664.277907,526.1399679,173.91947,1102.010973,2897.315813,1449.078372,1237.581764,506.8843719,4787.511182,2781.333123,4060.819121,964.3120098
sc2015,y2030,2030-05-31T23:00:00+02:00,,1748.141218,893.7471282,398.4095879,1549.874721,489.9728781,161.9641702,1026.258261,2698.153067,1349.468096,1152.509856,472.0409201,4458.415585,2590.143077,3781.676652,898.0247836
sc2015,y2030,2030-06-01T00:00:00+02:00,,1634.170222,835.478809,372.435063,1448.829814,458.0288358,151.40483,959.3508078,2522.245543,1261.488806,1077.371363,441.2659613,4167.74681,2421.277322,3535.128232,839.4775804
sc2015,y2030,2030-06-01T01:00:00+02:00,,1564.145012,799.6780226,356.475989,1386.746556,438.4020154,144.9170389,918.2420292,2414.165753,1207.433226,1031.205331,422.3574406,3989.156268,2317.524084,3383.64579,803.5054442
sc2015,y2030,2030-06-01T02:00:00+02:00,,1539.114379,786.880969,350.7713901,1364.554787,431.3863742,142.5979666,903.5476246,2375.532444,1188.110965,1014.703202,415.5985568,3925.318767,2280.437307,3329.498126,790.6471413
sc2015,y2030,2030-06-01T03:00:00+02:00,,1534.217562,784.3774439,349.6553827,1360.213346,430.0138838,142.1442797,900.6729152,2367.974496,1184.330894,1011.474842,414.2762966,3912.83005,2273.181913,3318.90506,788.1316338
sc2015,y2030,2030-06-01T04:00:00+02:00,,1577.882686,806.7014866,359.6068694,1398.926164,442.2524411,146.1898257,926.3068249,2435.369045,1218.037949,1040.262268,426.0669489,4024.192489,2337.878584,3413.363894,810.5625239
sc2015,y2030,2030-06-01T05:00:00+02:00,,1742.210383,890.7149552,397.0579228,1544.616535,488.3105707,161.4146821,1022.776524,2688.999172,1344.88982,1148.599792,470.4394496,4443.289732,2581.355623,3768.84674,894.9780981
sc2015,y2030,2030-06-01T06:00:00+02:00,,1925.253815,984.2969496,438.77438,1706.899985,539.6143877,178.3735395,1130.233422,2971.515935,1486.189201,1269.276175,519.8656567,4910.119117,2852.562934,4164.816508,989.0079949
sc2015,y2030,2030-06-01T07:00:00+02:00,,2096.376491,1071.78439,477.7740409,1858.614679,587.5770288,194.2279464,1230.69216,3235.633712,1618.286419,1382.093474,566.072968,5346.546104,3106.10779,4534.998631,1076.914168
sc2015,y2030,2030-06-01T08:00:00+02:00,,2183.876614,1116.519324,497.7157295,1936.190922,612.1017563,202.334777,1282.059705,3370.685,1685.831662,1439.78032,589.7001429,5569.704225,3235.752829,4724.283779,1121.863213
sc2015,y2030,2030-06-01T09:00:00+02:00,,2276.746247,1163.999452,518.8811547,2018.527689,638.1314619,210.9390893,1336.579459,3514.023812,1757.521869,1501.007163,614.777217,5806.556612,3373.353633,4925.184553,1169.57059
sc2015,y2030,2030-06-01T10:00:00+02:00,,2338.979389,1195.816499,533.0643798,2073.702622,655.5743043,216.7049503,1373.11385,3610.077003,1805.562404,1542.036062,631.5816887,5965.274458,3465.561711,5059.810759,1201.53992
sc2015,y2030,2030-06-01T11:00:00+02:00,,2377.836327,1215.682329,541.9200583,2108.152577,666.4652126,220.3050208,1395.925082,3670.0504,1835.557806,1567.653559,642.0740131,6064.37422,3523.134307,5143.868256,1221.500832
sc2015,y2030,2030-06-01T12:00:00+02:00,,2380.074238,1216.826474,542.4300889,2110.136674,667.0924594,220.5123619,1397.238863,3673.504484,1837.28535,1569.128964,642.678304,6070.081733,3526.450121,5148.709431,1222.650453
sc2015,y2030,2030-06-01T13:00:00+02:00,,2305.203913,1178.548595,525.3667904,2043.757812,646.1076394,213.575674,1353.285726,3557.946545,1779.48961,1519.768656,622.4614835,5879.134331,3415.518091,4986.745765,1184.189368
sc2015,y2030,2030-06-01T14:00:00+02:00,,2246.523363,1148.547831,511.9932177,1991.732552,629.6605254,208.1389584,1318.836908,3467.37657,1734.191479,1481.081901,606.6162987,5729.476926,3328.573731,4859.804724,1154.045014
sc2015,y2030,2030-06-01T15:00:00+02:00,,2236.308737,1143.325545,509.6652566,1982.676425,626.7975476,207.1925798,1312.840342,3451.610897,1726.306354,1474.34763,603.8580997,5703.425801,3313.439174,4837.707876,1148.797734
sc2015,y2030,2030-06-01T16:00:00+02:00,,2266.021998,1158.516619,516.437048,2009.019737,635.1256457,209.9454945,1330.283715,3497.471565,1749.243344,1493.936908,611.8814073,5779.205755,3357.46399,4901.985259,1164.061515
sc2015,y2030,2030-06-01T17:00:00+02:00,,2247.579539,1149.087807,512.2339251,1992.668942,629.9565528,208.2368124,1319.456944,3469.006716,1735.006788,1481.778214,606.9014921,5732.170571,3330.13862,4862.089503,1154.587575
sc2015,y2030,2030-06-01T18:00:00+02:00,,2233.140209,1141.705617,508.9431341,1979.867257,625.9094656,206.8990177,1310.980236,3446.72046,1723.860426,1472.258691,603.0025196,5695.344866,3308.744507,4830.853539,1147.170053
sc2015,y2030,2030-06-01T19:00:00+02:00,,2249.064094,1149.846794,512.5722622,1993.985125,630.3726472,208.3743555,1320.328462,3471.298039,1736.152783,1482.756947,607.3023583,5735.956743,3332.338219,4865.300976,1155.350195
sc2015,y2030,2030-06-01T20:00:00+02:00,,2289.191398,1170.362106,521.717463,2029.561366,641.6196164,212.0921246,1343.88547,3533.23217,1767.128836,1509.211968,618.1377125,5838.296414,3391.79306,4952.106598,1175.963697
sc2015,y2030,2030-06-01T21:00:00+02:00,,2221.256382,1135.629943,506.2347542,1969.331242,622.5786403,205.7979887,1304.003754,3428.378473,1714.686771,1464.423954,599.7935954,5665.036652,3291.13677,4805.145782,1141.065299
sc2015,y2030,2030-06-01T22:00:00+02:00,,2038.028304,1041.953548,464.4762153,1806.884087,571.2230703,188.822024,1196.438458,3145.57672,1573.244854,1343.625837,550.3175293,5197.73635,3019.655877,4408.776577,1046.940549
sc2015,y2030,2030-06-01T23:00:00+02:00,,1895.10479,968.8830892,431.9032757,1680.17033,531.1641524,175.5802515,1112.534231,2924.982689,1462.915825,1249.399606,511.724682,4833.227799,2807.892464,4099.596454,973.5203606
sc2015,y2030,2030-06-02T00:00:00+02:00,,1790.801867,915.5576273,408.13215,1587.696986,501.9298989,165.9166521,1051.302486,2763.997267,1382.399751,1180.635055,483.5603396,4567.216235,2653.351463,3873.962549,919.9396722
sc2015,y2030,2030-06-02T01:00:00+02:00,,1736.353407,887.7205429,395.7230904,1539.423832,486.6689644,160.872037,1019.338146,2679.959274,1340.368559,1144.73842,468.8579226,4428.352247,2572.677602,3756.176602,891.9693538
sc2015,y2030,2030-06-02T02:00:00+02:00,,1696.927759,867.5639563,386.7378002,1504.469667,475.6186568,157.2192758,996.1930492,2619.108107,1309.934145,1118.745984,458.2120325,4327.802061,2514.262373,3670.888839,871.7162937
sc2015,y2030,2030-06-02T03:00:00+02:00,,1692.326377,865.2114734,385.6891236,1500.390154,474.3289712,156.7929607,993.4917762,2612.006144,1306.382133,1115.712397,456.9695467,4316.066811,2507.444709,3660.934872,869.3525514
sc2015,y2030,2030-06-02T04:00:00+02:00,,1719.890356,879.3037142,391.9710837,1524.827947,482.054664,159.3467458,1009.673399,2654.549523,1327.659996,1133.884703,464.4124957,4386.365292,2548.285031,3720.562809,883.5122405
sc2015,y2030,2030-06-02T05:00:00+02:00,,1837.037266,939.1957374,418.6694143,1628.688569,514.8888585,170.2003323,1078.445294,2835.358883,1418.090915,1211.117004,496.0450289,4685.133838,2721.856396,3973.981544,943.6909191
sc2015,y2030,2030-06-02T06:00:00+02:00,,2045.288591,1045.665411,466.1308688,1813.320945,573.2579996,189.494685,1200.700659,3156.782546,1578.849393,1348.41238,552.2779845,5216.252804,3030.413121,4424.482435,1050.670178
sc2015,y2030,2030-06-02T07:00:00+02:00,,2183.426077,1116.288985,497.6130501,1935.791483,611.9754789,202.293035,1281.795215,3369.989624,1685.483873,1439.483291,589.578487,5568.555188,3235.085289,4723.309153,1121.631771
sc2015,y2030,2030-06-02T08:00:00+02:00,,2300.765019,1176.279186,524.3551457,2039.822358,644.8634965,213.1644133,1350.679843,3551.095374,1776.06303,1516.842195,621.2628736,5867.813488,3408.94118,4977.143302,1181.909097
sc2015,y2030,2030-06-02T09:00:00+02:00,,2363.64073,1208.42475,538.6848152,2095.566982,662.4864394,218.9898078,1387.591459,3648.140332,1824.599593,1558.294724,638.2408545,6028.170125,3502.101323,5113.159549,1214.208516
sc2015,y2030,2030-06-02T10:00:00+02:00,,2403.221481,1228.660634,547.7054541,2130.658658,673.5802196,222.6569392,1410.82761,3709.230891,1855.153738,1584.389416,648.9286261,6129.115881,3560.746361,5198.782838,1234.541253
sc2015,y2030,2030-06-02T11:00:00+02:00,,2468.386804,1261.976775,562.556937,2188.433216,691.8449001,228.6944648,1449.083359,3809.809731,1905.457754,1627.351435,666.5248585,6295.311889,3657.298921,5339.752102,1268.016853
sc2015,y2030,2030-06-02T12:00:00+02:00,,2477.087331,1266.424969,564.539828,2196.146968,694.2835031,229.5005631,1454.191063,3823.238483,1912.174079,1633.087495,668.8742138,6317.501496,3670.190105,5358.573568,1272.486336
sc2015,y2030,2030-06-02T13:00:00+02:00,,2397.526993,1225.749294,546.4076536,2125.610014,671.9841561,222.1293485,1407.484622,3700.441785,1850.757909,1580.635169,647.3909751,6114.592803,3552.309092,5186.464205,1231.61598
sc2015,y2030,2030-06-02T14:00:00+02:00,,2367.193322,1210.241033,539.4944676,2098.716655,663.4821678,219.3189532,1389.677033,3653.623549,1827.341997,1560.636868,639.2001414,6037.230567,3507.365041,5120.844714,1216.033492
sc2015,y2030,2030-06-02T15:00:00+02:00,,2385.680096,1219.692501,543.7076901,2115.10674,668.6636815,221.031741,1400.52982,3682.156795,1841.612761,1572.824778,644.1920227,6084.378772,3534.756071,5160.836335,1225.530197
sc2015,y2030,2030-06-02T16:00:00+02:00,,2413.140673,1233.731877,549.9660844,2139.452859,676.3603926,223.575946,1416.650739,3724.54058,1862.810804,1590.928914,651.6070507,6154.41354,3575.443186,5220.240587,1239.636768
sc2015,y2030,2030-06-02T17:00:00+02:00,,2380.731578,1217.162543,542.5798998,2110.719462,667.2767002,220.573264,1397.624759,3674.519051,1837.79278,1569.562333,642.855802,6071.758198,3527.424073,5150.131426,1222.988131
sc2015,y2030,2030-06-02T18:00:00+02:00,,2344.149481,1198.459738,534.2426681,2078.286345,657.0233892,217.183956,1376.148989,3618.056737,1809.553429,1545.444586,632.9777403,5978.460133,3473.222007,5070.994992,1204.19581
sc2015,y2030,2030-06-02T19:00:00+02:00,,2320.071622,1186.149796,528.755211,2056.939291,650.2747936,214.9531577,1362.013917,3580.893978,1790.966657,1529.5706,626.4761289,5917.052563,3437.546914,5018.908422,1191.82695
sc2015,y2030,2030-06-02T20:00:00+02:00,,2349.326959,1201.106753,535.4226397,2082.876616,658.4745443,217.6636461,1379.188463,3626.04787,1813.550155,1548.85798,634.3757861,5991.664644,3480.893246,5082.195202,1206.855495
sc2015,y2030,2030-06-02T21:00:00+02:00,,2291.023088,1171.298568,522.1349138,2031.185314,642.1330064,212.2618295,1344.960776,3536.059276,1768.542799,1510.41956,618.6323136,5842.96791,3394.506993,4956.069012,1176.904641
sc2015,y2030,2030-06-02T22:00:00+02:00,,2086.33174,1066.648954,475.484795,1849.709159,584.7616638,193.2973066,1224.79532,3220.13023,1610.532428,1375.471197,563.3606393,5320.928222,3091.224929,4513.269264,1071.754152
sc2015,y2030,2030-06-02T23:00:00+02:00,,1936.967768,990.2857743,441.4440447,1717.285393,542.8976001,179.4588297,1137.110178,2989.595731,1495.231723,1276.998918,523.0287106,4939.994088,2869.918976,4190.156783,995.0254833
sc2015,y2030,2030-06-03T00:00:00+02:00,,1821.105995,931.0507848,415.0386029,1614.564153,510.4236067,168.7243103,1069.092732,2810.769905,1405.792858,1200.613879,491.7431959,4644.503124,2698.251741,3939.51813,935.5069831
sc2015,y2030,2030-06-03T01:00:00+02:00,,1745.822062,892.5614466,397.8810414,1547.818594,489.32286,161.7493019,1024.896784,2694.573586,1347.677836,1150.980889,471.4146913,4452.500868,2586.706887,3776.659725,896.8334271
sc2015,y2030,2030-06-03T02:00:00+02:00,,1727.579022,883.2345884,393.7233668,1531.644598,484.2096603,160.0590958,1014.187083,2666.416527,1333.59522,1138.953667,466.4886237,4405.974274,2559.676985,3737.195361,887.4619287
sc2015,y2030,2030-06-03T03:00:00+02:00,,1715.850298,877.2382116,391.0503355,1521.246095,480.9223076,158.972437,1007.301655,2648.313932,1324.541295,1131.221185,463.3215811,4376.061629,2542.299057,3711.82313,881.436852
sc2015,y2030,2030-06-03T04:00:00+02:00,,1755.431049,897.4740954,400.0709744,1556.337771,492.0160879,162.6395683,1030.537806,2709.404491,1355.09544,1157.315876,474.0093528,4477.007386,2600.944094,3797.44642,901.7695888
sc2015,y2030,2030-06-03T05:00:00+02:00,,1856.077978,948.9304096,423.0088819,1645.569767,520.2256313,171.9644422,1089.623274,2864.747101,1432.78929,1223.670114,501.1864873,4733.694793,2750.068172,4015.171475,953.4721835
sc2015,y2030,2030-06-03T06:00:00+02:00,,2039.741821,1042.829593,464.8667337,1808.403264,571.7033385,188.9807802,1197.444389,3148.221432,1574.567593,1344.75552,550.7802206,5202.106459,3022.194718,4412.483351,1047.820787
sc2015,y2030,2030-06-03T07:00:00+02:00,,2209.682761,1129.712864,503.5970716,1959.07025,619.3347602,204.7257001,1297.209381,3410.51527,1705.752577,1456.793728,596.6684344,5635.519578,3273.98865,4780.109078,1135.119899
sc2015,y2030,2030-06-03T08:00:00+02:00,,2290.9123,1171.241927,522.1096647,2031.087091,642.1019546,212.2515651,1344.895737,3535.888282,1768.457277,1510.34652,618.6023982,5842.68536,3394.342844,4955.82935,1176.847729
sc2015,y2030,2030-06-03T09:00:00+02:00,,2376.809694,1215.157458,541.6860839,2107.24238,666.1774657,220.2099039,1395.32239,3668.465853,1834.765303,1566.976724,641.7967972,6061.755922,3521.613191,5141.647387,1220.973448
sc2015,y2030,2030-06-03T10:00:00+02:00,,2424.921098,1239.754686,552.6508986,2149.8972,679.6622361,224.6673948,1423.566519,3742.722972,1871.904639,1598.695481,654.7880538,6184.458041,3592.897718,5245.72466,1245.688404
sc2015,y2030,2030-06-03T11:00:00+02:00,,2465.639269,1260.572082,561.9307609,2185.997295,691.074815,228.4399075,1447.4704,3805.569073,1903.336809,1625.540048,665.7829568,6288.304645,3653.228021,5333.808481,1266.605437
sc2015,y2030,2030-06-03T12:00:00+02:00,,2494.111707,1275.128778,568.4197632,2211.240514,699.0551327,231.0778607,1464.185339,3849.514605,1925.315953,1644.31128,673.471212,6360.920038,3695.414366,5395.401648,1281.231804
sc2015,y2030,2030-06-03T13:00:00+02:00,,2413.613367,1233.973544,550.0738137,2139.871942,676.4928803,223.6197408,1416.928238,3725.270155,1863.175697,1591.240551,651.7346897,6155.619087,3576.143556,5221.263146,1239.879593
sc2015,y2030,2030-06-03T14:00:00+02:00,,2387.02432,1220.379743,544.014045,2116.298508,669.0404435,221.1562825,1401.318956,3684.231526,1842.650427,1573.710995,644.5549961,6087.807047,3536.747748,5163.744235,1226.220728
sc2015,y2030,2030-06-03T15:00:00+02:00,,2387.268053,1220.504353,544.0695929,2116.514597,669.1087575,221.1788642,1401.462041,3684.607714,1842.838576,1573.871682,644.62081,6088.428658,3537.108876,5164.271492,1226.345935
sc2015,y2030,2030-06-03T16:00:00+02:00,,2424.2416,1239.407289,552.4960378,2149.294767,679.4717849,224.6044398,1423.167615,3741.674207,1871.380104,1598.247504,654.6045728,6182.725066,3591.890936,5244.254733,1245.339344
sc2015,y2030,2030-06-03T17:00:00+02:00,,2403.413513,1228.758811,547.7492191,2130.828911,673.6340428,222.6747308,1410.940344,3709.527281,1855.301976,1584.516018,648.9804795,6129.605635,3561.030886,5199.198253,1234.639901
sc2015,y2030,2030-06-03T18:00:00+02:00,,2346.933945,1199.883311,534.8772606,2080.755007,657.8038249,217.4419349,1377.783627,3622.354393,1811.702881,1547.28032,633.7296137,5985.56156,3477.347623,5077.0185,1205.626197
sc2015,y2030,2030-06-03T19:00:00+02:00,,2325.751338,1189.053583,530.0496449,2061.974838,651.866717,215.4793798,1365.348233,3589.660285,1795.351083,1533.315108,628.0097912,5931.537968,3445.962296,5031.195101,1194.744635
sc2015,y2030,2030-06-03T20:00:00+02:00,,2312.16138,1182.10564,526.9524298,2049.926194,648.0576937,214.2202789,1357.370155,3568.684986,1784.860389,1524.355557,624.34017,5896.878481,3425.826661,5001.796546,1187.763438
sc2015,y2030,2030-06-03T21:00:00+02:00,,2292.810463,1172.212373,522.5422649,2032.769972,642.6339758,212.4274287,1346.010067,3538.817984,1769.922553,1511.597936,619.1149486,5847.526386,3397.155267,4959.935561,1177.82282
sc2015,y2030,2030-06-03T22:00:00+02:00,,2107.152441,1077.293655,480.2299305,1868.168468,590.5973359,195.2263313,1237.018255,3252.265756,1626.604854,1389.197813,568.9827382,5374.028817,3122.074035,4558.309767,1082.449802
sc2015,y2030,2030-06-03T23:00:00+02:00,,1964.923197,1004.578146,447.8152181,1742.07024,550.7330093,182.0488824,1153.521604,3032.743289,1516.811764,1295.429298,530.5773607,5011.290913,2911.339291,4250.631527,1009.386261
sc2015,y2030,2030-06-04T00:00:00+02:00,,1854.430934,948.0883492,422.6335129,1644.109524,519.7639942,171.8118446,1088.656366,2862.204986,1431.517863,1222.584255,500.7417452,4729.494214,2747.627821,4011.608498,952.6260927
sc2015,y2030,2030-06-04T01:00:00+02:00,,1765.357626,902.5491145,402.3332881,1565.13852,494.7983309,163.5592594,1036.365271,2724.725579,1362.758208,1163.860244,476.6897717,4502.32388,2615.651863,3818.920147,906.8688981
sc2015,y2030,2030-06-04T02:00:00+02:00,,1750.393901,894.8988252,398.9229849,1551.871915,490.6042651,162.1728798,1027.580714,2701.62995,1351.207042,1153.994999,472.6491997,4464.160771,2593.480777,3786.549782,899.1819929
sc2015,y2030,2030-06-04T03:00:00+02:00,,1723.191829,880.9916112,392.723505,1527.754982,482.9800082,159.6526252,1011.611551,2659.645153,1330.20855,1136.06129,465.3039743,4394.785287,2553.176677,3727.704741,885.2082161
sc2015,y2030,2030-06-04T04:00:00+02:00,,1741.250223,890.224068,396.8390978,1543.765273,488.0414549,161.3257239,1022.212855,2687.517222,1344.14863,1147.96678,470.1801829,4440.840964,2579.932997,3766.769668,894.4848613
sc2015,y2030,2030-06-04T05:00:00+02:00,,1847.532553,944.5615129,421.0613396,1637.993528,517.8305009,171.1727141,1084.606624,2851.557742,1426.192696,1218.036309,498.8790135,4711.900757,2737.406797,3996.685536,949.0823763
sc2015,y2030,2030-06-04T06:00:00+02:00,,1974.672514,1009.56254,450.0371333,1750.713832,553.4655695,182.9521504,1159.245007,3047.790787,1524.337696,1301.856802,533.209915,5036.155328,2925.784421,4271.721794,1014.394511
sc2015,y2030,2030-06-04T07:00:00+02:00,,2116.52508,1082.08547,482.3659989,1876.478104,593.2243198,196.0947003,1242.520527,3266.731873,1633.840012,1395.376981,571.5135802,5397.932561,3135.961058,4578.585183,1087.264551
sc2015,y2030,2030-06-04T08:00:00+02:00,,2205.155237,1127.398142,502.5652276,1955.056218,618.0657758,204.3062279,1294.551467,3403.527303,1702.257579,1453.808834,595.4458921,5623.972694,3267.280419,4770.314886,1132.794098
sc2015,y2030,2030-06-04T09:00:00+02:00,,2313.365273,1182.721137,527.2268027,2050.993547,648.3951235,214.3318188,1358.076909,3570.543124,1785.789728,1525.149256,624.6652506,5899.94886,3427.610415,5004.400875,1188.381881
sc2015,y2030,2030-06-04T10:00:00+02:00,,2353.891413,1203.440356,536.4629,2086.923389,659.7538792,218.0865398,1381.868056,3633.092834,1817.07366,1551.867221,635.6083002,6003.305711,3487.656193,5092.069281,1209.200266
sc2015,y2030,2030-06-04T11:00:00+02:00,,2396.433888,1225.190438,546.1585298,2124.640884,671.6777781,222.028073,1406.842907,3698.754641,1849.914092,1579.91451,647.0958099,6111.804975,3550.689487,5184.099538,1231.054449
sc2015,y2030,2030-06-04T12:00:00+02:00,,2400.193284,1227.112451,547.0153138,2127.973906,672.7314699,222.3763786,1409.049886,3704.557047,1852.816138,1582.392994,648.1109388,6121.392844,3556.259616,5192.232073,1232.98566
