Scenario,Period,LoadLevel,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,CL_PSH1,CL_PSH2,Coal1,Coal2,Hydro1,Hydro2,Nuclear1,Nuclear2,OL_PSH1,OL_PSH2
sc2015,y2030,2030-01-06T07:00:00+01:00,0.0,0.0,5.031059571500001e-07,6.209556853197062e-07,6.597246411333342e-08,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T09:00:00+01:00,0.0,0.0,5.542650200303335e-07,6.22273455495615e-07,8.493954754591681e-08,0.0,3.822543936955133e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T11:00:00+01:00,0.0,0.0,6.137917047540004e-07,4.191575614107057e-07,6.597246411333342e-08,0.0,3.985273039196033e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T13:00:00+01:00,0.0,0.0,5.029548853202076e-07,3.516959550901908e-07,6.597246411333342e-08,0.0,3.822543936955131e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T15:00:00+01:00,0.0,0.0,3.563652223648086e-07,4.377623848418317e-07,6.597246411333342e-08,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T17:00:00+01:00,0.0,8.214526902631585e-09,5.958023555830738e-07,7.240104432709092e-07,1.451574374188332e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T19:00:00+01:00,0.0,1.0624671514210515e-07,7.353793989699999e-07,5.921742252986001e-07,1.4515743741883313e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T21:00:00+01:00,0.0,1.0624671514210515e-07,6.734438696877512e-07,6.170850696317579e-07,1.4515743741883323e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-06T23:00:00+01:00,0.0,1.0624671514210515e-07,6.385057338380002e-07,6.869710940837511e-07,1.4515743741883323e-07,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T01:00:00+01:00,0.0,1.0624671514210515e-07,6.758887346986e-07,7.22381925190909e-07,1.451574374188332e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T03:00:00+01:00,0.0,8.621776790010508e-08,6.618848337637513e-07,7.25004672235e-07,1.4515743741883323e-07,0.0,2.2785032637308958e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T05:00:00+01:00,0.0,1.0624671514210515e-07,7.204274505986002e-07,7.2503004403e-07,1.451574374188332e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T07:00:00+01:00,0.0,2.0000000000000002e-07,7.39381049785e-07,7.18260466853857e-07,1.4515743741883326e-07,0.0,2.2785032637308955e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T09:00:00+01:00,0.0,2.0000000000000002e-07,6.430979579607051e-07,6.596269092100003e-07,1.4515743741883318e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T11:00:00+01:00,0.0,2.0000000000000002e-07,7.550426749028435e-07,5.197877001460138e-07,1.451574374188332e-07,0.0,2.2785032637308965e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T13:00:00+01:00,0.0,2.0000000000000002e-07,7.542324040019344e-07,5.12285327988771e-07,1.451574374188332e-07,0.0,4.448506372046035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T15:00:00+01:00,0.0,2.0000000000000002e-07,7.241093779309092e-07,5.889039547207059e-07,1.451574374188332e-07,0.0,3.8225439369551294e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sc2015,y2030,2030-01-07T17:00:00+01:00,0.0,2.0000000000000002e-07,7.040717869292211e-07,6.21937576912394e-07,1.451574374188332e-07,0.0,3.82254393695513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
