Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-01-01T21:00:00+01:00,-0.12697529194243562,0.0320854804406816,-0.1496859437489273,0.174195320824859,-0.05126570532922048,-0.13181776129941736,0.00726614143943638,-0.03341958644485521,-0.030925179175141038,-0.02012476731999069,0.0
sc2015,y2030,2030-01-01T23:00:00+01:00,-0.03922502323077137,0.050826656467832354,-0.13801366953235994,0.252456,0.05992407693580226,-0.05294879140011943,0.008288430038962291,0.00840222947914615,0.06548624630427713,0.03217897246138568,0.0
sc2015,y2030,2030-01-02T01:00:00+01:00,-0.006151542768275009,0.1453112194936137,-0.08468239865587623,0.13762130073728218,0.03865713198723486,-0.00477052215723428,0.013685478842488719,0.019931347312181158,0.028774295523883886,0.08252376072444267,0.0
sc2015,y2030,2030-01-02T03:00:00+01:00,0.019069272170112894,0.1862912700512176,-0.05603269760942009,0.06637751673594394,0.03797580265031231,0.02706778120810549,0.01295998961842515,0.02570727580558896,0.013678122417390304,0.10908515050791068,0.0
sc2015,y2030,2030-01-02T05:00:00+01:00,0.012913152422749485,0.1810961507689126,-0.055154840068692534,0.061328561702236994,0.024402553081455558,0.0231419029788269,0.015075126144192597,0.024220181551350306,0.004453345560793798,0.10758552271198552,0.0
sc2015,y2030,2030-01-02T07:00:00+01:00,0.002665333812044368,0.1355852055709379,-0.08771716392144335,0.1419761335290508,0.05519226224524343,0.0014110646058407283,0.010383855338191639,0.022602780785966115,0.04034094229984886,0.08325119542189885,0.0
sc2015,y2030,2030-01-02T09:00:00+01:00,-0.07454846288356776,0.01430046665099316,-0.15409536674395308,0.11268233670471517,-0.021671142061023385,-0.08197565251868966,0.0022407277039766527,-0.02964117744719985,-0.02644711695327273,-0.0012331490945438617,0.0
sc2015,y2030,2030-01-02T11:00:00+01:00,0.21869211640398922,0.06774943410853318,-0.15515681435678852,0.22556868580839362,0.18931648546744517,0.19713448388436605,-0.009692643430599723,0.06932513469179669,0.15341966508464644,0.15993104042086692,0.0
sc2015,y2030,2030-01-02T13:00:00+01:00,0.2782432006462998,0.14709646442973812,-0.12612106264584488,0.1512329562833823,0.16968547314947213,0.26853901648629885,-0.015116366144066529,0.08554904291336163,0.1289970697136018,0.21511946811979765,0.0
sc2015,y2030,2030-01-02T15:00:00+01:00,0.22713668878044557,0.1544229354966602,-0.11668842290247783,0.1513278310244459,0.14158979316696962,0.22032796251730047,-0.013606822077742775,0.07605499428234275,0.10931607732224413,0.1927418859136656,0.0
sc2015,y2030,2030-01-02T17:00:00+01:00,-0.011440694955872521,0.083405767044334,-0.133181561555614,0.16866137138680126,0.010050594342483121,-0.016129950702470586,-0.006638675734021771,0.008879497660140068,0.01561924717733909,0.05033473070694017,0.0
